# source=derived from resources/aligned_lex/spa.tsv (roadmap R1: Strong's -> surface family)
# derived_from=aligned_lex; license=inherits aligned_lex (Clear-Bible/Alignments); share=surface→Strong's confidence (filter noise)
strong	surface	count	share
G0000	aram	1	0.100
G0001	alpha	3	1.000
G0002	aarón	5	0.014
G0003	es	1	0.001
G0004	gravoso	1	0.500
G0005	abba	3	1.000
G0006	abel	4	0.286
G0007	abía	2	0.667
G0007	abías	1	0.045
G0008	abiathar	1	0.032
G0009	abilinia	1	1.000
G0010	abiud	2	0.667
G0011	abraham	73	0.298
G0012	abismo	9	0.310
G0013	agabo	2	1.000
G0014	bien	1	0.003
G0015	bien	7	0.019
G0015	hacer	1	0.004
G0015	haciendo	1	0.020
G0015	que	1	0.000
G0016	bien	1	0.003
G0017	bien	1	0.003
G0018	bueno	25	0.185
G0018	buena	24	0.207
G0018	bien	19	0.051
G0018	bienes	8	0.320
G0018	buen	8	0.174
G0018	buenas	8	0.205
G0018	buenos	5	0.200
G0018	beneficio	1	0.333
G0018	los	1	0.000
G0018	recto	1	0.017
G0019	bondad	3	0.143
G0019	de	1	0.000
G0020	alegría	5	0.059
G0021	se	3	0.001
G0021	alegráis	2	0.667
G0021	alegraos	1	0.083
G0021	alegrémonos	1	0.500
G0021	en	1	0.000
G0021	gozó	1	0.250
G0021	gozóse	1	1.000
G0021	recrearos	1	1.000
G0022	casar	1	0.500
G0022	doncella	1	0.125
G0022	soltero	1	1.000
G0022	solteros	1	1.000
G0023	enojaron	3	0.500
G0023	enojado	1	0.067
G0023	enojarse	1	0.500
G0023	indignaron	1	1.000
G0023	se	1	0.000
G0024	enojo	1	0.021
G0025	ama	24	0.333
G0025	amado	15	0.161
G0025	amó	12	0.400
G0025	aman	10	0.244
G0025	amarás	10	0.769
G0025	amad	6	0.667
G0025	amaba	5	0.227
G0025	amamos	5	1.000
G0025	amo	5	0.125
G0025	améis	5	0.625
G0025	amar	4	0.667
G0025	amará	4	0.500
G0025	amemos	4	1.000
G0025	amáis	4	0.571
G0025	amada	3	0.333
G0025	amados	3	0.086
G0025	amas	2	0.200
G0025	ame	2	1.000
G0025	amaban	1	1.000
G0025	amando	1	0.333
G0025	amaos	1	1.000
G0025	amareis	1	1.000
G0025	amarle	1	1.000
G0025	amarnos	1	1.000
G0025	amaron	1	0.200
G0025	amaros	1	1.000
G0025	amaré	1	1.000
G0025	amaríais	1	1.000
G0025	amaseis	1	1.000
G0025	amé	1	0.200
G0025	amémonos	1	1.000
G0025	amóle	1	1.000
G0025	había	1	0.001
G0025	han	1	0.004
G0025	he	1	0.001
G0026	amor	71	0.683
G0026	caridad	27	0.931
G0026	la	11	0.003
G0026	de	3	0.000
G0026	amado	1	0.011
G0026	convites	1	1.000
G0026	tu	1	0.000
G0027	amados	28	0.800
G0027	amado	26	0.280
G0027	carísimos	5	1.000
G0027	amada	1	0.111
G0028	agar	2	0.143
G0029	cargaron	2	0.500
G0029	cargare	1	1.000
G0030	vasos	2	0.061
G0031	mensaje	2	0.500
G0032	ángel	88	0.489
G0032	ángeles	77	0.875
G0032	mensajero	4	0.118
G0032	mensajeros	3	0.052
G0032	angel	1	1.000
G0032	angélicas	1	1.000
G0032	á	1	0.000
G0033	ea	2	0.222
G0034	hato	5	0.500
G0034	manada	2	0.154
G0035	sin	1	0.003
G0036	vil	1	0.125
G0037	santificados	8	0.500
G0037	santificado	6	0.207
G0037	santifica	4	0.800
G0037	santificad	1	0.167
G0037	santificada	1	0.250
G0037	santificar	1	0.333
G0037	santifico	1	0.100
G0037	santificó	1	0.167
G0037	santifique	1	1.000
G0037	santifícalos	1	0.500
G0037	sea	1	0.004
G0038	santificación	7	0.875
G0038	santidad	3	0.120
G0039	santuario	9	0.049
G0039	el	1	0.000
G0040	santo	122	0.424
G0040	santos	77	0.647
G0040	santa	13	0.194
G0040	santas	3	0.097
G0040	es	1	0.001
G0040	espíritu	1	0.002
G0040	santísima	1	0.111
G0041	santificación	1	0.125
G0042	santidad	2	0.080
G0042	la	1	0.000
G0043	brazos	1	0.023
G0044	anzuelo	1	1.000
G0045	anclas	3	1.000
G0045	ancla	1	1.000
G0046	recio	2	0.286
G0047	limpieza	1	0.143
G0047	pureza	1	1.000
G0048	purificado	3	0.300
G0048	purifica	1	0.091
G0048	purificad	1	1.000
G0048	purificarse	1	0.333
G0048	purifícate	1	1.000
G0049	purificación	1	0.077
G0050	ignoréis	5	0.833
G0050	entendían	2	0.333
G0050	ignorando	2	0.667
G0050	conocerle	1	0.500
G0050	conocido	1	0.014
G0050	conociendo	1	0.091
G0050	entienden	1	0.143
G0050	ignora	1	0.333
G0050	ignorados	1	1.000
G0050	ignoramos	1	1.000
G0050	ignorancia	1	0.100
G0050	ignorantes	1	0.200
G0050	ignore	1	1.000
G0050	ignoráis	1	0.500
G0050	sabéis	1	0.013
G0051	ignorancia	1	0.100
G0052	ignorancia	4	0.400
G0053	pura	2	0.333
G0053	casta	1	1.000
G0053	castas	1	1.000
G0053	en	1	0.000
G0053	limpio	1	0.010
G0053	limpios	1	0.059
G0053	puro	1	0.029
G0054	castidad	1	1.000
G0056	conocen	1	0.050
G0056	ignorancia	1	0.100
G0057	conocido	1	0.014
G0058	plazas	5	0.179
G0058	plaza	4	0.167
G0058	calles	1	0.021
G0058	foro	1	1.000
G0059	comprar	4	0.235
G0059	compra	3	0.300
G0059	compraban	3	0.750
G0059	comprado	2	0.222
G0059	comprados	2	0.667
G0059	compraron	2	1.000
G0059	compren	2	1.000
G0059	compró	2	0.125
G0059	comprad	1	0.200
G0059	compran	1	1.000
G0059	compraremos	1	0.333
G0059	compre	1	0.500
G0059	compremos	1	1.000
G0059	compres	1	1.000
G0059	fueron	1	0.003
G0059	los	1	0.000
G0059	redimido	1	0.125
G0059	rescató	1	0.200
G0060	audiencias	1	1.000
G0060	ociosos	1	0.100
G0061	pescar	1	0.500
G0061	presa	1	0.027
G0062	letras	1	0.048
G0063	velaban	1	0.333
G0064	sorprendiesen	1	1.000
G0065	acebuche	2	1.000
G0066	silvestre	2	1.000
G0066	fieras	1	0.111
G0067	agripa	11	1.000
G0068	campo	23	0.083
G0068	heredades	5	0.238
G0068	hacienda	2	0.083
G0068	campos	1	0.029
G0068	cortijos	1	0.500
G0068	heredad	1	0.005
G0068	labranza	1	0.200
G0068	tierras	1	0.010
G0069	velad	2	0.133
G0069	velan	1	1.000
G0069	velando	1	0.250
G0070	vigilias	2	0.400
G0071	vamos	7	0.226
G0071	llevaron	6	0.188
G0071	trajeron	4	0.080
G0071	llevó	3	0.091
G0071	traer	3	0.088
G0071	traído	3	0.056
G0071	guiados	2	1.000
G0071	llevado	2	0.056
G0071	llevar	2	0.054
G0071	lleváronle	2	1.000
G0071	trajese	2	0.500
G0071	trajo	2	0.061
G0071	y	2	0.000
G0071	erais	1	0.167
G0071	es	1	0.001
G0071	guía	1	0.200
G0071	llevaban	1	0.045
G0071	llevadas	1	0.500
G0071	llevados	1	0.091
G0071	llevarle	1	0.500
G0071	llevóle	1	1.000
G0071	traedlo	1	0.500
G0071	traedlos	1	1.000
G0071	traen	1	0.167
G0071	traerá	1	0.034
G0071	traigo	1	0.045
G0071	trajeren	1	1.000
G0071	trajisteis	1	0.250
G0071	trajéronle	1	0.333
G0071	trajéronlo	1	0.333
G0071	trayendo	1	0.071
G0071	traédme	1	1.000
G0071	traían	1	0.043
G0071	traídos	1	0.143
G0072	instrucción	1	1.000
G0073	batalla	2	0.020
G0073	carrera	1	0.125
G0073	combate	1	0.250
G0073	conflicto	1	0.500
G0073	solicitud	1	0.091
G0074	agonía	1	1.000
G0075	combatiendo	1	0.250
G0075	lucha	1	0.500
G0075	pelea	1	0.100
G0075	peleado	1	0.200
G0075	pelearían	1	1.000
G0075	porfiad	1	1.000
G0075	solícito	1	0.200
G0076	adam	9	0.391
G0077	de	1	0.000
G0078	abdi	1	0.250
G0079	hermana	16	0.147
G0079	hermanas	8	0.421
G0080	hermanos	221	0.397
G0080	hermano	118	0.309
G0081	fraternidad	1	1.000
G0081	hermanos	1	0.002
G0082	incierto	1	1.000
G0082	ven	1	0.010
G0083	la	1	0.000
G0084	á	1	0.000
G0085	angustiarse	2	0.667
G0085	angustió	1	0.500
G0086	infierno	4	0.308
G0086	el	2	0.001
G0086	del	1	0.001
G0086	infiernos	1	1.000
G0086	los	1	0.000
G0087	no	1	0.000
G0088	cesar	1	0.038
G0088	continuo	1	0.026
G0089	cesar	3	0.115
G0090	integridad	1	0.050
G0091	que	4	0.000
G0091	daño	3	0.214
G0091	agravio	2	0.154
G0091	injusto	2	0.222
G0091	dañan	1	1.000
G0091	dañar	1	1.000
G0091	dañará	1	0.500
G0091	dañó	1	1.000
G0091	era	1	0.003
G0091	hace	1	0.007
G0091	hacéis	1	0.032
G0091	hagas	1	0.037
G0091	hemos	1	0.010
G0091	hiciesen	1	0.111
G0091	injuria	1	0.125
G0091	la	1	0.000
G0091	no	1	0.000
G0091	os	1	0.001
G0091	padeció	1	0.143
G0091	recibirá	1	0.077
G0092	agravio	1	0.077
G0092	mal	1	0.002
G0092	maldades	1	0.045
G0093	iniquidad	8	0.055
G0093	injusticia	7	0.583
G0093	maldad	5	0.036
G0093	de	1	0.000
G0093	injuria	1	0.125
G0093	injusticias	1	0.500
G0093	injusto	1	0.111
G0093	malo	1	0.007
G0094	injustos	7	1.000
G0094	injusto	4	0.444
G0094	malas	1	0.042
G0095	injustamente	1	0.333
G0096	reprobados	4	1.000
G0096	depravada	1	1.000
G0096	reprobada	1	0.333
G0096	reprobado	1	0.500
G0096	réprobos	1	1.000
G0097	sin	1	0.003
G0098	adrumentina	1	1.000
G0099	adriático	1	1.000
G0100	abundancia	1	0.019
G0101	imposible	2	0.182
G0102	imposible	7	0.636
G0102	flacos	1	0.091
G0102	impotente	1	1.000
G0102	puede	1	0.012
G0103	cantaban	2	0.250
G0103	cantando	2	0.500
G0103	cantan	1	0.333
G0104	siempre	7	0.018
G0105	águila	2	0.095
G0105	águilas	2	0.250
G0106	levadura	5	0.088
G0106	ázimos	3	0.600
G0106	en	1	0.000
G0107	azor	2	0.667
G0108	azoto	1	1.000
G0109	aire	7	0.636
G0110	inmortalidad	3	0.600
G0111	abominable	1	0.077
G0111	abominables	1	0.111
G0112	dios	1	0.000
G0113	abominables	1	0.111
G0113	malvados	1	0.333
G0114	desecha	5	0.714
G0114	que	2	0.000
G0114	desecharla	1	1.000
G0114	desecharon	1	0.077
G0114	desecharé	1	0.250
G0114	desecho	1	0.333
G0114	haber	1	0.026
G0114	invalidáis	1	1.000
G0114	lo	1	0.001
G0114	menosprecia	1	0.091
G0114	menosprecian	1	0.500
G0115	se	1	0.000
G0116	atenas	4	1.000
G0117	atenienses	2	1.000
G0118	lidia	1	0.333
G0118	lidiare	1	1.000
G0119	combate	1	0.250
G0120	se	1	0.000
G0121	inocente	2	0.053
G0122	cabras	1	0.048
G0123	orilla	3	0.103
G0123	ribera	3	0.200
G0124	egipcio	3	0.143
G0124	egipcios	2	0.023
G0125	egipto	21	0.034
G0125	egipcios	1	0.011
G0125	en	1	0.000
G0126	eterna	1	0.015
G0126	eternas	1	0.143
G0127	reverencia	1	0.071
G0127	vergüenza	1	0.026
G0128	etiope	1	0.200
G0128	etiopes	1	1.000
G0129	sangre	97	0.242
G0130	sangre	1	0.003
G0131	sangre	1	0.003
G0132	eneas	2	1.000
G0133	alabanza	1	0.015
G0134	alabando	3	0.500
G0134	alabar	2	0.200
G0134	alababan	1	0.333
G0134	alabad	1	0.042
G0134	load	1	0.250
G0135	obscuridad	1	0.333
G0136	alabanza	2	0.031
G0137	enón	1	1.000
G0138	escoger	1	0.250
G0138	escogido	1	0.026
G0138	escogiendo	1	0.333
G0139	secta	5	0.833
G0139	herejías	2	1.000
G0139	aun	1	0.004
G0139	herejía	1	1.000
G0140	escogido	1	0.026
G0141	hereje	1	1.000
G0142	toma	9	0.080
G0142	quita	8	0.235
G0142	alzaron	6	0.353
G0142	quitado	4	0.103
G0142	tomar	4	0.098
G0142	tomaron	3	0.027
G0142	tome	3	0.150
G0142	tomó	3	0.010
G0142	alzando	2	0.080
G0142	alzasteis	2	0.667
G0142	fué	2	0.005
G0142	llevado	2	0.056
G0142	llevase	2	0.333
G0142	que	2	0.000
G0142	quitad	2	0.154
G0142	quitada	2	0.200
G0142	quitadle	2	0.667
G0142	quitará	2	0.074
G0142	quitarán	2	0.333
G0142	quítate	2	0.500
G0142	será	2	0.003
G0142	tira	2	0.400
G0142	tomando	2	0.028
G0142	alzarán	1	0.333
G0142	cual	1	0.002
G0142	has	1	0.002
G0142	le	1	0.001
G0142	levantaron	1	0.023
G0142	levantó	1	0.010
G0142	llevad	1	0.200
G0142	llevar	1	0.027
G0142	llevarán	1	0.042
G0142	llevaré	1	0.167
G0142	llevaría	1	0.333
G0142	llevasen	1	0.333
G0142	llevó	1	0.030
G0142	mátale	1	0.500
G0142	pudiera	1	0.167
G0142	quitados	1	0.125
G0142	quitar	1	0.083
G0142	quitare	1	0.200
G0142	quitaron	1	0.100
G0142	quitaré	1	0.053
G0142	quites	1	0.250
G0142	sea	1	0.004
G0142	tomas	1	1.000
G0142	tomo	1	0.143
G0142	toméis	1	0.250
G0142	tómalo	1	0.143
G0142	tómela	1	0.500
G0142	á	1	0.000
G0143	entendiesen	1	0.500
G0144	conocimiento	1	0.026
G0145	sentidos	1	0.333
G0146	amadores	1	0.500
G0146	codicioso	1	0.200
G0147	deshonesta	1	1.000
G0148	torpes	1	1.000
G0151	palabras	1	0.002
G0152	vergüenza	2	0.051
G0152	abominaciones	1	0.013
G0152	de	1	0.000
G0152	es	1	0.001
G0152	la	1	0.000
G0153	avergonzaré	1	0.500
G0153	avergüence	1	0.250
G0153	seamos	1	0.067
G0153	seré	1	0.014
G0153	vergüenza	1	0.026
G0154	pidiereis	6	1.000
G0154	pidiere	5	1.000
G0154	pidió	5	0.357
G0154	pedid	4	0.667
G0154	pedís	4	1.000
G0154	pidiendo	4	0.800
G0154	pidiese	3	0.600
G0154	demandáremos	2	1.000
G0154	pedido	2	0.333
G0154	pedir	2	0.286
G0154	pide	2	0.222
G0154	piden	2	1.000
G0154	pidieren	2	1.000
G0154	pidieres	2	0.667
G0154	pidiéremos	2	1.000
G0154	demandando	1	0.500
G0154	demandaron	1	1.000
G0154	demandará	1	0.333
G0154	demande	1	0.333
G0154	demándela	1	1.000
G0154	hubiéremos	1	0.500
G0154	le	1	0.001
G0154	pedimos	1	0.333
G0154	pediré	1	0.333
G0154	pediréis	1	1.000
G0154	pedirías	1	1.000
G0154	pedisteis	1	0.500
G0154	pedían	1	0.200
G0154	pida	1	0.500
G0154	pides	1	0.333
G0154	pidieron	1	0.200
G0154	pidiéndole	1	0.500
G0154	pido	1	0.333
G0154	pidáis	1	1.000
G0154	pídeme	1	0.500
G0154	será	1	0.001
G0154	y	1	0.000
G0155	peticiones	2	0.400
G0155	pedían	1	0.200
G0156	causa	10	0.045
G0156	crimen	3	0.429
G0156	cargo	1	0.026
G0156	condición	1	0.167
G0156	de	1	0.000
G0157	acusaciones	1	0.500
G0158	culpa	3	0.100
G0159	causa	2	0.009
G0160	repente	1	0.053
G0161	cautividad	3	0.103
G0162	cautiva	1	0.250
G0163	cautivando	1	1.000
G0163	cautivo	1	0.111
G0163	cautivos	1	0.022
G0164	cautivos	1	0.022
G0165	siglo	24	0.686
G0165	siglos	23	0.548
G0165	siempre	13	0.033
G0165	jamás	3	0.055
G0165	mundo	3	0.013
G0165	el	2	0.001
G0165	condición	1	0.167
G0165	eterna	1	0.015
G0165	eternidad	1	0.200
G0165	principio	1	0.010
G0165	universo	1	1.000
G0166	eterna	51	0.785
G0166	eterno	11	0.407
G0166	eternas	2	0.286
G0166	siglos	2	0.048
G0166	sempiterno	1	0.167
G0166	siempre	1	0.003
G0167	inmundicia	8	0.267
G0167	impureza	1	1.000
G0167	suciedad	1	0.333
G0169	inmundo	16	0.132
G0169	inmundos	11	0.393
G0169	inmunda	2	0.042
G0169	sucias	1	1.000
G0170	oportunidad	1	0.167
G0171	tiempo	1	0.002
G0172	inocente	1	0.026
G0172	simples	1	0.100
G0173	espinas	8	0.421
G0173	en	2	0.000
G0173	espinos	2	0.286
G0173	las	2	0.002
G0174	espinas	2	0.105
G0175	fruto	3	0.016
G0175	infructuosa	2	1.000
G0175	estériles	1	0.500
G0175	infructuosas	1	1.000
G0176	irreprensible	1	0.333
G0177	no	2	0.000
G0178	condenado	1	0.083
G0178	sin	1	0.003
G0179	indisoluble	1	1.000
G0180	y	1	0.000
G0181	alborotos	1	0.500
G0181	bandos	1	1.000
G0181	de	1	0.000
G0181	perturbación	1	1.000
G0181	sediciones	1	0.500
G0182	inconstante	1	0.500
G0184	acéldama	1	1.000
G0185	sencillos	2	1.000
G0185	simples	1	0.100
G0186	fluctuar	1	1.000
G0187	maduras	1	1.000
G0188	aun	1	0.004
G0189	oído	5	0.019
G0189	oir	4	0.154
G0189	fama	3	0.097
G0189	el	2	0.001
G0189	oídos	2	0.019
G0189	rumores	2	1.000
G0189	anuncio	1	0.125
G0189	de	1	0.000
G0189	oyéndole	1	0.125
G0189	oísteis	1	0.091
G0189	para	1	0.001
G0190	siguieron	16	0.500
G0190	seguía	12	0.600
G0190	sígueme	11	0.917
G0190	siguió	8	0.348
G0190	seguido	7	0.778
G0190	seguían	5	0.455
G0190	sigue	4	0.250
G0190	siguen	4	0.571
G0190	seguir	3	0.188
G0190	seguiré	3	0.429
G0190	sígame	3	0.750
G0190	detrás	2	0.074
G0190	seguidle	2	0.667
G0190	habían	1	0.003
G0190	seguirán	1	0.250
G0190	seguirás	1	0.333
G0190	seguíale	1	1.000
G0190	siguiéndole	1	1.000
G0190	siguiéronla	1	1.000
G0191	oído	68	0.255
G0191	oyendo	40	0.506
G0191	oyeron	33	0.388
G0191	oí	30	0.536
G0191	oyó	26	0.213
G0191	oye	24	0.222
G0191	oir	14	0.538
G0191	oyen	14	0.609
G0191	oiga	13	0.433
G0191	oís	13	0.929
G0191	oid	10	0.109
G0191	para	10	0.008
G0191	oían	8	0.727
G0191	oyere	7	0.368
G0191	oyéndolo	7	0.583
G0191	oímos	7	0.583
G0191	oísteis	7	0.636
G0191	oirán	6	0.273
G0191	oyereis	5	0.227
G0191	como	4	0.003
G0191	oigan	4	0.400
G0191	oigo	4	0.444
G0191	oiréis	4	0.667
G0191	oyes	4	0.500
G0191	oyéndo	4	1.000
G0191	oyéndole	4	0.500
G0191	oída	4	0.308
G0191	á	4	0.001
G0191	oyeren	3	0.375
G0191	oía	3	0.375
G0191	oíd	3	0.500
G0191	oídas	3	0.429
G0191	el	2	0.001
G0191	oidme	2	0.111
G0191	oigas	2	0.222
G0191	oyentes	2	1.000
G0191	oyesen	2	1.000
G0191	que	2	0.000
G0191	atendido	1	0.167
G0191	entiende	1	0.059
G0191	fuere	1	0.013
G0191	habiendo	1	0.017
G0191	habéis	1	0.005
G0191	llegó	1	0.015
G0191	obedecer	1	0.111
G0191	oiremos	1	0.200
G0191	oirá	1	0.036
G0191	oirás	1	0.040
G0191	oyeses	1	1.000
G0191	oyéndoles	1	1.000
G0191	oyéronle	1	1.000
G0191	oír	1	1.000
G0191	oíste	1	0.125
G0191	serán	1	0.004
G0191	vosotros	1	0.001
G0191	óiganlos	1	1.000
G0192	incontinencia	1	1.000
G0192	injusticia	1	0.083
G0193	destemplados	1	1.000
G0194	puro	1	0.029
G0195	verdad	1	0.004
G0196	rigurosa	1	1.000
G0197	alguna	1	0.014
G0197	cosa	1	0.008
G0197	estando	1	0.015
G0197	más	1	0.002
G0198	entendió	1	0.050
G0198	había	1	0.001
G0199	diligencia	2	0.143
G0199	avisadamente	1	1.000
G0199	diligentemente	1	0.333
G0200	langostas	4	0.308
G0201	audiencia	1	1.000
G0202	oidores	2	0.667
G0202	oidor	1	1.000
G0202	oye	1	0.009
G0203	incircuncisión	14	1.000
G0203	incircunciso	2	0.167
G0203	circuncidados	1	0.167
G0203	incircuncisos	1	0.043
G0204	ángulo	2	0.286
G0205	despojos	1	0.033
G0206	punta	2	0.167
G0206	cabo	1	0.033
G0206	el	1	0.000
G0206	otro	1	0.003
G0206	un	1	0.002
G0207	aquila	6	1.000
G0208	abroga	1	1.000
G0208	invalidado	1	1.000
G0208	invalidando	1	0.500
G0209	impedimento	1	0.500
G0210	fuerza	1	0.016
G0211	alabastro	4	0.800
G0212	soberbia	1	0.021
G0212	soberbias	1	0.333
G0213	altivos	1	0.125
G0213	vanagloriosos	1	1.000
G0214	gemían	1	1.000
G0214	retiñe	1	1.000
G0215	indecibles	1	1.000
G0216	mudo	2	0.118
G0216	mudos	1	0.167
G0217	sal	7	0.159
G0218	ungió	2	0.182
G0218	unge	1	0.500
G0218	ungido	1	0.018
G0218	ungirle	1	1.000
G0218	ungiste	1	0.250
G0218	ungiéndole	1	0.500
G0218	ungía	1	1.000
G0218	ungían	1	1.000
G0219	gallo	1	0.077
G0220	gallo	12	0.923
G0221	alejandrinos	1	1.000
G0221	alejandría	1	1.000
G0222	alejandrina	2	1.000
G0223	alejandro	6	1.000
G0224	harina	2	0.029
G0225	verdad	104	0.421
G0225	verdadera	1	0.111
G0226	verdad	2	0.008
G0227	verdadero	15	0.417
G0227	verdad	5	0.020
G0227	verdadera	2	0.222
G0227	hombres	1	0.001
G0228	verdadero	16	0.444
G0228	verdaderos	4	1.000
G0228	verdadera	3	0.333
G0228	verdaderas	3	0.600
G0229	moliendo	2	1.000
G0230	verdaderamente	13	0.500
G0230	verdad	4	0.016
G0230	verdadero	1	0.028
G0231	pescadores	5	0.556
G0232	pescar	1	0.500
G0233	salada	1	0.333
G0233	salados	1	1.000
G0234	contaminaciones	1	0.500
G0235	sino	230	0.503
G0235	mas	226	0.194
G0235	antes	65	0.185
G0235	empero	21	0.104
G0235	pero	12	0.143
G0235	y	9	0.001
G0235	aun	8	0.032
G0235	así	4	0.004
G0235	bien	4	0.011
G0235	pues	4	0.008
G0235	aunque	3	0.030
G0235	esto	2	0.003
G0235	obstante	2	0.667
G0235	ya	2	0.014
G0235	ni	1	0.001
G0235	no	1	0.000
G0235	otras	1	0.030
G0235	se	1	0.000
G0235	sin	1	0.003
G0235	tanto	1	0.004
G0235	todavía	1	0.034
G0236	transformados	2	0.667
G0236	mudados	1	0.333
G0236	mudar	1	0.500
G0236	mudará	1	0.250
G0236	trocaron	1	1.000
G0237	parte	1	0.008
G0238	alegoría	1	1.000
G0239	aleluya	4	0.222
G0240	otros	68	0.296
G0240	sí	5	0.027
G0240	vosotros	5	0.004
G0240	los	4	0.001
G0240	otro	4	0.012
G0240	nosotros	1	0.001
G0240	unos	1	0.016
G0241	extranjero	1	0.014
G0242	saltando	1	0.167
G0242	salte	1	1.000
G0242	saltó	1	0.250
G0243	otro	52	0.150
G0243	otros	48	0.209
G0243	otra	27	0.102
G0243	otras	7	0.212
G0243	parte	3	0.024
G0243	unos	3	0.047
G0243	una	2	0.004
G0243	demás	1	0.013
G0243	uno	1	0.002
G0243	á	1	0.000
G0244	meterse	1	0.500
G0245	ajena	3	0.300
G0245	ajeno	3	0.333
G0245	extraños	3	0.079
G0245	ajenos	2	0.029
G0245	de	1	0.000
G0245	extraño	1	0.030
G0245	otro	1	0.003
G0246	extranjero	1	0.014
G0247	otra	1	0.004
G0248	trilla	3	0.429
G0249	brutas	2	1.000
G0249	razón	1	0.053
G0250	áloes	1	0.500
G0251	sal	1	0.023
G0252	salada	1	0.333
G0253	tristeza	1	0.043
G0254	cadenas	7	0.333
G0254	cadena	3	0.600
G0254	con	1	0.000
G0255	es	1	0.001
G0256	alfeo	5	1.000
G0257	era	2	0.007
G0258	zorras	2	0.333
G0258	zorra	1	0.333
G0259	presa	1	0.027
G0260	también	3	0.003
G0260	juntamente	2	0.034
G0260	por	1	0.000
G0260	una	1	0.002
G0261	indoctos	1	0.500
G0262	incorruptible	1	0.167
G0263	marchitarse	1	1.000
G0264	pecado	8	0.023
G0264	peca	7	0.500
G0264	pecaron	5	0.294
G0264	pecare	3	0.125
G0264	pecó	3	0.200
G0264	pequéis	3	0.429
G0264	que	3	0.000
G0264	pecando	2	1.000
G0264	peques	2	1.000
G0264	cometer	1	0.200
G0264	pecar	1	0.025
G0264	pecaremos	1	0.500
G0264	pecaste	1	0.500
G0264	pecáis	1	1.000
G0264	pecáremos	1	1.000
G0265	pecados	2	0.012
G0265	pecado	1	0.003
G0266	pecado	95	0.274
G0266	pecados	72	0.421
G0266	de	1	0.000
G0266	pecar	1	0.025
G0266	pequé	1	0.125
G0267	testimonio	1	0.006
G0268	pecadores	32	0.604
G0268	pecador	11	0.550
G0268	pecadora	3	0.750
G0268	pecante	1	1.000
G0269	litigioso	1	0.500
G0269	pendencieros	1	1.000
G0271	amatista	1	0.333
G0272	descuides	1	1.000
G0272	menosprecié	1	1.000
G0272	no	1	0.000
G0272	si	1	0.001
G0273	irreprensibles	2	0.667
G0273	sin	2	0.006
G0273	irreprensible	1	0.333
G0274	entero	1	0.200
G0274	irreprensiblemente	1	1.000
G0275	congoja	1	0.250
G0275	seguros	1	0.125
G0276	inmutabilidad	1	1.000
G0276	inmutables	1	1.000
G0277	constantes	1	0.500
G0278	arrepentirse	1	1.000
G0278	sin	1	0.003
G0279	arrepentido	1	0.111
G0280	medida	1	0.026
G0281	cierto	99	0.495
G0281	amén	27	0.491
G0282	madre	1	0.003
G0282	sin	1	0.003
G0283	limpio	1	0.010
G0283	mancilla	1	1.000
G0283	mácula	1	0.500
G0283	que	1	0.000
G0284	aminadab	3	0.188
G0285	arena	4	0.154
G0286	cordero	4	0.043
G0287	recompensar	1	0.500
G0288	vid	7	0.171
G0288	viña	1	0.014
G0289	viñero	1	1.000
G0290	viña	23	0.319
G0291	amplias	1	1.000
G0292	defendióle	1	1.000
G0293	red	1	0.026
G0294	cubierto	2	0.095
G0294	viste	2	0.222
G0295	amphípolis	1	1.000
G0296	entre	1	0.002
G0297	ambos	9	0.155
G0297	uno	2	0.003
G0297	ambas	1	0.111
G0297	unos	1	0.016
G0298	sin	1	0.003
G0299	mancha	5	0.250
G0299	sin	1	0.003
G0300	amón	2	0.111
G0301	amós	1	0.125
G0302	que	46	0.005
G0302	ciertamente	1	0.007
G0302	cierto	1	0.005
G0302	con	1	0.000
G0302	corazones	1	0.016
G0302	donde	1	0.004
G0302	ser	1	0.006
G0302	van	1	0.077
G0303	cada	4	0.011
G0303	de	2	0.000
G0303	entre	2	0.003
G0303	por	2	0.001
G0303	en	1	0.000
G0303	está	1	0.004
G0304	gradas	2	0.143
G0305	subió	23	0.160
G0305	subieron	8	0.125
G0305	subiendo	6	0.300
G0305	subido	5	0.172
G0305	sube	4	0.061
G0305	subimos	4	0.800
G0305	subir	3	0.044
G0305	fuí	2	0.091
G0305	que	2	0.000
G0305	suben	2	0.182
G0305	subid	2	0.111
G0305	subiese	2	0.400
G0305	subo	2	1.000
G0305	subía	2	0.100
G0305	crecieron	1	0.200
G0305	después	1	0.002
G0305	fué	1	0.002
G0305	subiesen	1	0.500
G0305	subirá	1	0.040
G0305	subióse	1	1.000
G0305	subí	1	0.250
G0305	subían	1	0.045
G0305	vino	1	0.002
G0306	puso	1	0.005
G0307	sacaron	1	0.050
G0308	vista	7	0.189
G0308	mirando	6	0.200
G0308	ven	2	0.020
G0308	alzando	1	0.040
G0308	cobre	1	0.200
G0308	cobró	1	1.000
G0308	miraron	1	0.067
G0308	miré	1	0.032
G0308	reciba	1	0.125
G0308	recibas	1	0.333
G0308	ve	1	0.006
G0308	vea	1	0.043
G0308	vió	1	0.018
G0309	vista	1	0.027
G0310	exclamó	1	0.167
G0311	dilación	1	1.000
G0312	saber	4	0.040
G0312	anunciaros	2	0.500
G0312	anunciadas	1	1.000
