# source=derived from resources/aligned_lex/rus.tsv (roadmap R1: Strong's -> surface family)
# derived_from=aligned_lex; license=inherits aligned_lex (Clear-Bible/Alignments); share=surface→Strong's confidence (filter noise)
strong	surface	count	share
G0001	альфа	3	0.750
G0002	аарону	1	0.018
G0002	завета	1	0.016
G0003	по-гречески	1	0.500
G0005	авва	1	1.000
G0006	авель	1	0.500
G0006	авеля	1	0.250
G0006	захарии	1	0.167
G0007	авию	1	1.000
G0007	авия	1	0.100
G0007	захария	1	0.125
G0008	авиафаре	1	1.000
G0010	авиуд	1	0.143
G0010	авиуда	1	1.000
G0011	авраам	13	0.169
G0011	в	3	0.001
G0011	и	3	0.000
G0011	авраама	2	0.062
G0011	авраамово	2	0.286
G0011	аврааму	2	0.061
G0011	бог	2	0.002
G0011	из	2	0.002
G0011	по	2	0.002
G0011	семени	2	0.087
G0011	умер	2	0.019
G0011	бы	1	0.003
G0011	ваш	1	0.015
G0011	все	1	0.001
G0011	высшим	1	0.500
G0011	дать	1	0.021
G0011	дела	1	0.007
G0011	его	1	0.000
G0011	искушаем	1	0.500
G0011	ищете	1	0.083
G0011	между	1	0.004
G0011	мною	1	0.007
G0011	наш	1	0.014
G0011	обетования	1	0.143
G0011	от	1	0.001
G0011	плоти	1	0.014
G0011	поражения	1	0.100
G0011	праведность	1	0.050
G0011	связал	1	0.500
G0011	серебра	1	0.015
G0012	бездну	1	0.333
G0012	бездны	1	0.083
G0012	в	1	0.000
G0012	вышел	1	0.007
G0012	живущих	1	0.056
G0012	заключил	1	0.043
G0012	победит	1	0.333
G0013	духом	1	0.013
G0014	добрыми	1	0.250
G0015	зло	2	0.029
G0015	добро	1	0.029
G0015	за	1	0.001
G0015	от	1	0.001
G0015	то	1	0.003
G0015	это	1	0.002
G0018	доброе	5	0.104
G0018	добрую	3	0.214
G0018	добрый	3	0.214
G0018	благим	2	0.667
G0018	верный	2	0.091
G0018	добра	2	0.222
G0018	добро	2	0.059
G0018	доброго	2	0.133
G0018	злой	2	0.167
G0018	и	2	0.000
G0018	только	2	0.017
G0018	а	1	0.001
G0018	благий	1	0.333
G0018	благодати	1	0.040
G0018	благом	1	0.500
G0018	благую	1	0.500
G0018	богатящихся	1	1.000
G0018	более	1	0.009
G0018	будет	1	0.001
G0018	быть	1	0.007
G0018	в	1	0.000
G0018	возрастая	1	1.000
G0018	воскресением	1	0.500
G0018	делать	1	0.011
G0018	деле	1	0.034
G0018	до	1	0.003
G0018	доброй	1	0.111
G0018	добром	1	0.071
G0018	добрыми	1	0.250
G0018	добрых	1	0.143
G0018	друг	1	0.012
G0018	если	1	0.002
G0018	есть	1	0.002
G0018	злы	1	0.167
G0018	которые	1	0.005
G0018	кто	1	0.002
G0018	мне	1	0.002
G0018	много	1	0.007
G0018	назидания	1	1.000
G0018	наипаче	1	0.143
G0018	нас	1	0.004
G0018	но	1	0.001
G0018	образ	1	0.067
G0018	один	1	0.003
G0018	от	1	0.001
G0018	посылает	1	0.100
G0018	приготовлен	1	0.333
G0018	с	1	0.001
G0018	слово	1	0.003
G0018	так	1	0.003
G0018	твое	1	0.007
G0018	терпении	1	0.333
G0018	хочу	1	0.030
G0018	худого	1	0.167
G0019	дело	1	0.009
G0019	и	1	0.000
G0019	наставлять	1	0.333
G0020	многие	1	0.009
G0020	чреве	1	0.067
G0021	возрадовался	2	0.333
G0021	велика	1	0.062
G0021	возвеселился	1	0.333
G0021	возвеселимся	1	0.500
G0021	мой	1	0.003
G0021	свете	1	0.083
G0021	своим	1	0.007
G0021	теперь	1	0.011
G0022	безбрачным	1	1.000
G0022	мужем	1	0.077
G0022	незамужняя	1	1.000
G0022	о	1	0.002
G0023	в	1	0.000
G0023	вознегодовал	1	0.250
G0023	вознегодовали	1	0.333
G0023	говорили	1	0.007
G0023	иоанна	1	0.038
G0023	на	1	0.000
G0024	какую	1	0.167
G0025	любит	7	0.167
G0025	любить	7	0.500
G0025	и	6	0.000
G0025	друга	5	0.104
G0025	любите	5	0.357
G0025	возлюби	4	1.000
G0025	возлюбил	4	0.182
G0025	люби	3	0.500
G0025	любим	3	1.000
G0025	братия	2	0.074
G0025	жен	2	0.041
G0025	любил	2	0.154
G0025	любящих	2	0.222
G0025	меня	2	0.003
G0025	себя	2	0.009
G0025	твоего	2	0.006
G0025	а	1	0.001
G0025	благотворите	1	0.500
G0025	больше	1	0.017
G0025	брата	1	0.011
G0025	бьет	1	0.500
G0025	в	1	0.000
G0025	вас	1	0.002
G0025	век	1	0.167
G0025	возлюбившего	1	1.000
G0025	возлюбили	1	0.167
G0025	возлюбленною	1	1.000
G0025	господа	1	0.001
G0025	грехов	1	0.023
G0025	ему	1	0.001
G0025	жену	1	0.015
G0025	заповеди	1	0.013
G0025	ибо	1	0.001
G0025	или	1	0.004
G0025	исава	1	0.067
G0025	исполнил	1	0.053
G0025	конца	1	0.029
G0025	любишь	1	0.111
G0025	люблю	1	0.067
G0025	любят	1	0.143
G0025	любящий	1	0.143
G0025	много	1	0.007
G0025	нашего	1	0.007
G0025	не	1	0.000
G0025	нелюбящий	1	1.000
G0025	них	1	0.003
G0025	своего	1	0.003
G0025	своей	1	0.007
G0025	сердца	1	0.008
G0025	смерти	1	0.008
G0025	смиренномудрие	1	0.500
G0025	сына	1	0.004
G0025	ты	1	0.002
G0025	царя	1	0.003
G0026	любовь	21	0.538
G0026	любви	15	0.300
G0026	любовью	5	0.455
G0026	в	3	0.001
G0026	имею	2	0.087
G0026	бог	1	0.001
G0026	бога	1	0.002
G0026	во	1	0.002
G0026	возлюбленного	1	0.100
G0026	всем	1	0.005
G0026	всеми	1	0.018
G0026	всякого	1	0.023
G0026	для	1	0.002
G0026	добрым	1	0.143
G0026	духом	1	0.013
G0026	единомысленны	1	0.333
G0026	если	1	0.002
G0026	есть	1	0.002
G0026	еще	1	0.005
G0026	и	1	0.000
G0026	из	1	0.001
G0026	излилась	1	0.333
G0026	иисусе	1	0.019
G0026	имеет	1	0.014
G0026	к	1	0.001
G0026	меня	1	0.001
G0026	множество	1	0.012
G0026	нам	1	0.005
G0026	не	1	0.000
G0026	отца	1	0.004
G0026	служение	1	0.034
G0026	со	1	0.004
G0026	совершилась	1	1.000
G0026	страх	1	0.029
G0026	так	1	0.003
G0026	твою	1	0.014
G0026	того	1	0.005
G0026	целомудрия	1	1.000
G0027	возлюбленные	8	0.444
G0027	в	3	0.001
G0027	возлюбленный	3	0.130
G0027	благоволение	2	0.062
G0027	возлюбленного	2	0.200
G0027	больше	1	0.017
G0027	будет	1	0.001
G0027	верного	1	0.200
G0027	вожделенные	1	1.000
G0027	возлюбленным	1	0.500
G0027	гаию	1	1.000
G0027	гневу	1	0.500
G0027	господа	1	0.001
G0027	и	1	0.000
G0027	котором	1	0.013
G0027	моя	1	0.007
G0027	наш	1	0.014
G0027	нашего	1	0.007
G0027	не	1	0.000
G0027	непоколебимы	1	0.500
G0027	о	1	0.002
G0027	один	1	0.003
G0027	отцов	1	0.011
G0027	потщитесь	1	1.000
G0027	святейшей	1	1.000
G0027	сем	1	0.014
G0027	сему	1	0.031
G0027	что	1	0.001
G0028	агарь	1	0.167
G0029	заставили	1	0.500
G0029	принудит	1	1.000
G0031	вы	1	0.002
G0032	ангел	31	0.360
G0032	ангелу	9	0.643
G0032	ангела	8	0.308
G0032	ангелов	7	0.350
G0032	на	5	0.002
G0032	ангелами	4	0.308
G0032	с	4	0.003
G0032	ангелам	3	0.429
G0032	ангелы	3	0.214
G0032	семь	3	0.013
G0032	а	2	0.003
G0032	в	2	0.000
G0032	иосифу	2	0.080
G0032	твоим	2	0.017
G0032	ангелах	1	1.000
G0032	ангелом	1	0.333
G0032	белом	1	1.000
G0032	божией	1	0.036
G0032	более	1	0.009
G0032	вестников	1	0.333
G0032	власть	1	0.023
G0032	во	1	0.002
G0032	воевали	1	0.100
G0032	восходящих	1	1.000
G0032	всегда	1	0.016
G0032	горе	1	0.005
G0032	ему	1	0.001
G0032	жив	1	0.017
G0032	земле	1	0.003
G0032	и	1	0.000
G0032	идите	1	0.028
G0032	их	1	0.001
G0032	которых	1	0.012
G0032	любви	1	0.020
G0032	меня	1	0.001
G0032	настоящее	1	0.333
G0032	не	1	0.000
G0032	неба	1	0.014
G0032	но	1	0.001
G0032	одном	1	0.036
G0032	от	1	0.001
G0032	отделят	1	1.000
G0032	отошли	1	0.200
G0032	отпустив	1	1.000
G0032	посланных	1	0.200
G0032	посреди	1	0.022
G0032	пред	1	0.002
G0032	предстал	1	0.167
G0032	престола	1	0.059
G0032	признают	1	0.333
G0032	принял	1	0.056
G0032	противиться	1	0.333
G0032	реке	1	0.111
G0032	руки	1	0.003
G0032	свой	1	0.007
G0032	сие	1	0.008
G0032	сказал	1	0.000
G0032	славнейшее	1	1.000
G0032	слово	1	0.003
G0032	сне	1	0.077
G0032	сохранивших	1	1.000
G0032	стал	1	0.011
G0032	стояли	1	0.034
G0032	съел	1	0.250
G0032	тебе	1	0.002
G0032	трубу	1	0.500
G0032	я	1	0.001
G0032	язв	1	0.200
G0033	послушайте	2	0.105
G0034	стадо	4	0.211
G0034	и	1	0.000
G0034	море	1	0.013
G0036	незнатное	1	1.000
G0037	освящается	2	0.500
G0037	господа	1	0.001
G0037	да	1	0.005
G0037	и	1	0.000
G0037	кровию	1	0.100
G0037	мужем	1	0.077
G0037	на	1	0.000
G0037	освяти	1	0.125
G0037	освятит	1	0.500
G0037	освятить	1	0.500
G0037	освящаемых	1	1.000
G0037	освящающий	1	1.000
G0037	освящены	1	0.333
G0037	посвящаю	1	1.000
G0037	святите	1	0.500
G0037	твое	1	0.007
G0037	чисто	1	0.125
G0038	духа	1	0.011
G0038	избрал	1	0.028
G0038	которой	1	0.017
G0038	освящение	1	0.333
G0038	святости	1	0.200
G0038	целомудрием	1	0.500
G0039	земное	1	0.333
G0039	искупление	1	0.333
G0039	образу	1	0.077
G0039	святилища	1	0.043
G0039	христа	1	0.006
G0039	чужою	1	1.000
G0040	и	11	0.001
G0040	святых	9	0.243
G0040	святого	8	0.138
G0040	святым	8	0.190
G0040	святой	7	0.269
G0040	в	3	0.001
G0040	не	3	0.001
G0040	святыми	3	0.333
G0040	во	2	0.003
G0040	его	2	0.001
G0040	святому	2	0.333
G0040	святые	2	0.154
G0040	сие	2	0.016
G0040	а	1	0.001
G0040	благодать	1	0.016
G0040	бог	1	0.001
G0040	боящимся	1	0.143
G0040	вас	1	0.002
G0040	всеми	1	0.018
G0040	грядет	1	0.100
G0040	дабы	1	0.016
G0040	давида	1	0.007
G0040	делал	1	0.013
G0040	дело	1	0.009
G0040	доброму	1	0.250
G0040	дом	1	0.002
G0040	духа	1	0.011
G0040	еще	1	0.005
G0040	желают	1	0.333
G0040	заповеди	1	0.013
G0040	заповедь	1	0.029
G0040	звании	1	1.000
G0040	знаете	1	0.024
G0040	иерусалиме	1	0.007
G0040	иисусом	1	0.031
G0040	когда	1	0.003
G0040	который	1	0.005
G0040	кровью	1	0.025
G0040	многим	1	0.250
G0040	молясь	1	0.333
G0040	на	1	0.000
G0040	наипаче	1	0.143
G0040	нас	1	0.004
G0040	начали	1	0.038
G0040	начальники	1	0.027
G0040	него	1	0.002
G0040	непорочны	1	0.500
G0040	ни	1	0.004
G0040	ними	1	0.006
G0040	нисходил	1	0.250
G0040	новый	1	0.143
G0040	огнем	1	0.021
G0040	он	1	0.001
G0040	освящается	1	0.250
G0040	отцы	1	0.019
G0040	по	1	0.001
G0040	показывает	1	0.333
G0040	праведна	1	1.000
G0040	пророков	1	0.017
G0040	разумеет	1	0.250
G0040	свете	1	0.083
G0040	свои	1	0.006
G0040	свят	1	0.083
G0040	святы	1	0.143
G0040	святыни	1	0.040
G0040	сказал	1	0.000
G0040	слово	1	0.003
G0040	сорок	1	0.011
G0040	судить	1	0.029
G0040	сыном	1	0.059
G0040	так	1	0.003
G0040	христа	1	0.006
G0040	христе	1	0.015
G0040	человеки	1	0.143
G0040	что	1	0.001
G0040	языками	1	0.100
G0042	мертвых	1	0.016
G0042	святыне	1	0.250
G0043	бога	1	0.002
G0044	возьми	1	0.008
G0045	и	1	0.000
G0045	якорь	1	1.000
G0046	небеленой	2	1.000
G0048	ними	2	0.013
G0048	к	1	0.001
G0048	как	1	0.001
G0048	храме	1	0.021
G0049	каждого	1	0.020
G0050	к	2	0.002
G0050	божией	1	0.036
G0050	все	1	0.001
G0050	дабы	1	0.016
G0050	духовных	1	1.000
G0050	и	1	0.000
G0050	нас	1	0.004
G0050	не	1	0.000
G0050	невежествующим	1	1.000
G0050	под	1	0.009
G0050	поняли	1	0.125
G0050	разумели	1	1.000
G0050	умыслы	1	1.000
G0052	всем	1	0.005
G0052	их	1	0.001
G0053	житие	1	0.333
G0053	и	1	0.000
G0053	полна	1	0.125
G0053	чистым	1	0.050
G0054	благоразумии	1	1.000
G0057	вы	1	0.002
G0058	и	2	0.000
G0058	едят	1	0.050
G0058	им	1	0.002
G0058	площади	1	0.111
G0058	чтобы	1	0.002
G0059	купить	4	0.400
G0059	и	2	0.000
G0059	куплены	2	1.000
G0059	агнцу	1	0.333
G0059	жених	1	0.091
G0059	купил	1	0.077
G0059	купили	1	0.333
G0059	мне	1	0.002
G0059	на	1	0.000
G0059	них	1	0.003
G0059	плащаницу	1	1.000
G0059	покупающих	1	0.500
G0059	продавать	1	0.200
G0059	хлеба	1	0.016
G0060	есть	1	0.002
G0060	негодных	1	0.250
G0061	пойманных	1	1.000
G0062	простые	1	0.500
G0063	поле	1	0.010
G0064	в	1	0.000
G0065	маслины	1	0.143
G0065	стал	1	0.011
G0066	свирепые	1	0.500
G0067	агриппа	6	0.600
G0067	было	1	0.003
G0067	знаю	1	0.021
G0067	и	1	0.000
G0067	небесному	1	0.077
G0067	сказал	1	0.000
G0068	поле	3	0.031
G0068	ее	2	0.005
G0068	на	2	0.001
G0068	сегодня	2	0.032
G0068	да	1	0.005
G0068	деревнях	1	1.000
G0068	есть	1	0.002
G0068	землею	1	0.020
G0068	землю	1	0.003
G0068	земля	1	0.007
G0068	нес	1	0.500
G0068	обращайся	1	1.000
G0068	полевые	1	0.143
G0068	потому	1	0.005
G0068	селения	1	0.059
G0068	скорее	1	0.059
G0068	человек	1	0.003
G0069	бодрствуйте	1	0.143
G0069	душах	1	0.333
G0069	не	1	0.000
G0069	сем	1	0.014
G0070	жажде	1	1.000
G0071	привели	6	0.171
G0071	и	3	0.000
G0071	вот	2	0.007
G0071	к	2	0.002
G0071	поведут	2	1.000
G0071	повели	2	0.143
G0071	пойдем	2	0.071
G0071	привел	2	0.039
G0071	божиим	1	0.048
G0071	вам	1	0.002
G0071	вели	1	0.167
G0071	вождя	1	0.333
G0071	вы	1	0.002
G0071	говорили	1	0.007
G0071	его	1	0.000
G0071	на	1	0.000
G0071	нечто	1	0.111
G0071	повел	1	0.071
G0071	приведи	1	0.077
G0071	приведя	1	1.000
G0071	рассказал	1	0.056
G0071	с	1	0.001
G0071	сказал	1	0.000
G0071	собрания	1	0.011
G0071	услышат	1	0.071
G0073	подвигом	2	0.667
G0073	вас	1	0.002
G0073	вы	1	0.002
G0074	и	1	0.000
G0075	за	1	0.001
G0075	молитвах	1	0.125
G0075	подвижники	1	1.000
G0075	подвизайся	1	0.500
G0075	подвизайтесь	1	1.000
G0075	подвизаюсь	1	0.500
G0075	совершил	1	0.053
G0076	адам	3	0.500
G0076	адама	1	0.333
G0076	адаме	1	1.000
G0076	есть	1	0.002
G0076	потом	1	0.017
G0076	се	1	0.067
G0079	сестра	3	0.130
G0079	сестру	2	0.182
G0079	сестры	2	0.105
G0079	жену	1	0.015
G0079	и	1	0.000
G0079	мария	1	0.042
G0079	послали	1	0.036
G0079	пришел	1	0.003
G0079	своей	1	0.007
G0079	таких	1	0.111
G0080	братия	19	0.704
G0080	братьев	16	0.143
G0080	брата	15	0.158
G0080	брат	11	0.180
G0080	братья	10	0.147
G0080	и	9	0.001
G0080	возлюбленные	5	0.278
G0080	братиям	4	0.571
G0080	в	4	0.001
G0080	брату	3	0.086
G0080	на	3	0.001
G0080	о	3	0.006
G0080	а	2	0.003
G0080	братом	2	0.250
G0080	были	2	0.007
G0080	вас	2	0.004
G0080	жену	2	0.029
G0080	за	2	0.003
G0080	иисуса	2	0.008
G0080	или	2	0.008
G0080	к	2	0.002
G0080	не	2	0.001
G0080	они	2	0.003
G0080	подлежит	2	0.500
G0080	против	2	0.009
G0080	свидетельство	2	0.059
G0080	я	2	0.002
G0080	аминь	1	0.024
G0080	апостолам	1	0.143
G0080	божиим	1	0.048
G0080	брате	1	1.000
G0080	братий	1	0.500
G0080	братиями	1	0.167
G0080	был	1	0.002
G0080	быть	1	0.007
G0080	вами	1	0.010
G0080	вера	1	0.053
G0080	верный	1	0.045
G0080	во	1	0.002
G0080	всех	1	0.003
G0080	вы	1	0.002
G0080	говорит	1	0.001
G0080	городским	1	0.500
G0080	господе	1	0.022
G0080	дай	1	0.022
G0080	делая	1	0.091
G0080	детей	1	0.010
G0080	добрый	1	0.071
G0080	должны	1	0.020
G0080	если	1	0.002
G0080	еще	1	0.005
G0080	засвидетельствовали	1	0.333
G0080	зеведеем	1	1.000
G0080	знающим	1	0.200
G0080	иаков	1	0.011
G0080	ибо	1	0.001
G0080	из	1	0.001
G0080	изнурение	1	1.000
G0080	иисус	1	0.002
G0080	иоанн	1	0.025
G0080	иоанна	1	0.038
G0080	исааку	1	0.071
G0080	как	1	0.001
G0080	кифа	1	1.000
G0080	когда	1	0.003
G0080	коринфе	1	0.250
G0080	которого	1	0.009
G0080	которое	1	0.014
G0080	кто	1	0.002
G0080	матерей	1	0.333
G0080	мне	1	0.002
G0080	мои	1	0.005
G0080	начала	1	0.040
G0080	нашего	1	0.007
G0080	нашим	1	0.028
G0080	неведении	1	1.000
G0080	области	1	0.100
G0080	обрежетесь	1	1.000
G0080	от	1	0.001
G0080	павел	1	0.018
G0080	петром	1	0.111
G0080	плоти	1	0.014
G0080	плоть	1	0.015
G0080	по	1	0.001
G0080	починивающих	1	0.500
G0080	предания	1	0.250
G0080	представьте	1	0.200
G0080	претыкается	1	1.000
G0080	призванные	1	0.500
G0080	пришествия	1	0.143
G0080	прощение	1	0.125
G0080	рабы	1	0.016
G0080	распространялось	1	0.333
G0080	рода	1	0.037
G0080	родственников	1	0.250
G0080	своим	1	0.007
G0080	себе	1	0.006
G0080	себя	1	0.005
G0080	сей	1	0.006
G0080	семя	1	0.023
G0080	сестра	1	0.043
G0080	сети	1	0.067
G0080	скорби	1	0.024
G0080	слова	1	0.004
G0080	совестью	1	0.333
G0080	согрешений	1	0.500
G0080	сотрудника	1	0.333
G0080	старайтесь	1	0.125
G0080	стояли	1	0.034
G0080	судит	1	0.067
G0080	тайне	1	0.333
G0080	теперь	1	0.011
G0080	тимофей	1	0.125
G0080	тита	1	0.333
G0080	того	1	0.005
G0080	увещания	1	0.500
G0080	уже	1	0.008
G0080	умерших	1	0.143
G0080	утешайте	1	0.500
G0080	ученик	1	0.091
G0080	ученики	1	0.012
G0080	христом	1	0.056
G0080	чресл	1	0.111
G0080	что	1	0.001
G0080	это	1	0.002
G0080	языках	1	0.500
G0082	неопределенный	1	1.000
G0083	живого	1	0.059
G0085	скорбел	1	1.000
G0086	в	2	0.000
G0086	ад	1	0.333
G0086	аде	1	0.250
G0086	власть	1	0.023
G0086	которые	1	0.005
G0086	не	1	0.000
G0088	в	1	0.000
G0088	непрестанное	1	1.000
G0089	непрестанно	2	0.091
G0091	вреда	1	0.143
G0091	второй	1	0.019
G0091	для	1	0.002
G0091	за	1	0.001
G0091	земной	1	0.125
G0091	знаешь	1	0.023
G0091	наше	1	0.048
G0091	не	1	0.000
G0091	неправду	1	0.067
G0091	неправедный	1	0.333
G0091	обидел	1	0.500
G0091	обижаете	1	1.000
G0091	обижаю	1	1.000
G0091	обижающий	1	1.000
G0091	огонь	1	0.009
G0091	оскорбленного	1	0.500
G0091	получит	1	0.100
G0091	сделал	1	0.003
G0091	у	1	0.002
G0091	убиту	1	0.333
G0092	злой	1	0.083
G0093	неправда	3	0.375
G0093	они	2	0.003
G0093	в	1	0.000
G0093	догадливо	1	1.000
G0093	мздою	1	1.000
G0093	неправдам	1	1.000
G0093	неправду	1	0.067
G0093	неправды	1	0.059
G0093	неправедным	1	1.000
G0093	представьте	1	0.200
G0093	сорадуется	1	1.000
G0094	божия	1	0.010
G0094	во	1	0.002
G0094	малом	1	0.250
G0094	не	1	0.000
G0094	неправеден	1	1.000
G0094	ожив	1	1.000
G0096	доброму	1	0.250
G0096	и	1	0.000
G0097	молоко	1	0.250
G0098	адрамитский	1	1.000
G0101	бессильным	1	1.000
G0101	невозможного	1	0.500
G0102	невозможно	2	0.250
G0102	в	1	0.000
G0102	все	1	0.001
G0102	кровь	1	0.009
G0102	невозможное	1	1.000
G0102	солгать	1	0.500
G0102	угождать	1	0.333
G0103	поют	3	0.429
G0103	воспевая	1	1.000
G0104	всегда	3	0.049
G0104	непрестанно	2	0.091
G0104	никогда	1	0.040
G0105	она	1	0.005
G0106	закалали	1	1.000
G0106	и	1	0.000
G0106	который	1	0.005
G0106	опресноков	1	0.100
G0106	опресночный	1	1.000
G0106	пасхою	1	0.500
G0107	азор	1	1.000
G0107	азора	1	1.000
G0108	азоте	1	0.500
G0109	будем	1	0.024
G0109	воздух	1	0.333
G0109	кладязя	1	0.333
G0110	обитает	1	0.200
G0110	сбудется	1	0.050
G0111	или	1	0.004
G0113	утверждения	1	1.000
G0114	меня	2	0.003
G0114	а	1	0.001
G0114	веру	1	0.043
G0114	высокие	1	0.200
G0114	заповедь	1	0.029
G0114	непокорен	1	1.000
G0114	непокорный	1	0.500
G0114	отвергается	1	0.500
G0114	отвергаю	1	1.000
G0114	отвергающий	1	0.333
G0114	отвергли	1	0.100
G0114	отвергшийся	1	1.000
G0114	отменяет	1	0.500
G0115	отменение	1	1.000
G0116	афинах	1	1.000
G0116	и	1	0.000
G0117	афиняне	1	1.000
G0117	вижу	1	0.040
G0122	озлобления	1	0.500
G0123	но	1	0.001
G0124	был	1	0.002
G0125	был	1	0.002
G0125	домом	1	0.023
G0125	египетскую	1	0.062
G0125	египта	1	0.019
G0125	завете	1	0.333
G0125	моего	1	0.004
G0125	море	1	0.013
G0125	мышцею	1	0.077
G0125	наш	1	0.014
G0125	первый	1	0.011
G0125	скончался	1	0.250
G0125	слышу	1	0.143
G0125	убоявшись	1	1.000
G0125	частей	1	0.250
G0126	его	1	0.000
G0126	на	1	0.000
G0127	украшали	1	1.000
G0128	кандакии	1	1.000
G0128	поклонения	1	0.167
G0129	кровь	12	0.106
G0129	и	9	0.001
G0129	крови	9	0.130
G0129	кровию	3	0.300
G0129	кровью	2	0.050
G0129	без	1	0.008
G0129	благодать	1	0.016
G0129	бы	1	0.003
G0129	варахиина	1	0.500
G0129	ваших	1	0.009
G0129	вечного	1	0.250
G0129	вода	1	0.026
G0129	всякого	1	0.023
G0129	господень	1	0.006
G0129	достойны	1	0.250
G0129	иисусовых	1	1.000
G0129	имя	1	0.002
G0129	истинно	1	0.014
G0129	истребитель	1	1.000
G0129	когда	1	0.003
G0129	могут	1	0.042
G0129	невинную	1	0.500
G0129	ней	1	0.011
G0129	огонь	1	0.009
G0129	она	1	0.005
G0129	от	1	0.001
G0129	отец	1	0.006
G0129	очищения	1	0.053
G0129	проливается	1	1.000
G0129	путем	1	0.026
G0129	руки	1	0.003
G0129	с	1	0.001
G0129	святилище	1	0.022
G0129	святых	1	0.027
G0129	сие	1	0.008
G0129	смешал	1	1.000
G0129	точила	1	0.200
G0129	удавленины	1	0.500
G0129	чего	1	0.018
G0129	человека	1	0.005
G0130	не	1	0.000
G0131	краю	1	0.077
G0132	лет	1	0.004
G0132	эней	1	1.000
G0133	есть	1	0.002
G0134	за	2	0.003
G0134	и	1	0.000
G0134	нашего	1	0.007
G0134	хвалите	1	0.059
G0134	хваля	1	0.500
G0134	хвалящим	1	1.000
G0135	к	1	0.001
G0137	салима	1	0.500
G0138	захотел	1	0.111
G0139	ереси	1	0.200
G0139	искупившего	1	1.000
G0139	исполнились	1	0.143
G0139	моих	1	0.007
G0139	разномыслиям	1	1.000
G0140	душа	1	0.008
G0141	первого	1	0.030
G0142	и	7	0.001
G0142	твою	4	0.058
G0142	брать	3	0.188
G0142	возьмите	3	0.070
G0142	из	3	0.002
G0142	набрали	3	0.429
G0142	свою	2	0.010
G0142	смерть	2	0.048
G0142	берите	1	0.100
G0142	будет	1	0.001
G0142	вас	1	0.002
G0142	вземлется	1	1.000
G0142	взял	1	0.003
G0142	взяли	1	0.010
G0142	возьми	1	0.008
G0142	вы	1	0.002
G0142	громким	1	0.031
G0142	держать	1	0.500
G0142	дом	1	0.002
G0142	его	1	0.000
G0142	земли	1	0.002
G0142	имеет	1	0.014
G0142	их	1	0.001
G0142	к	1	0.001
G0142	коробов	1	0.167
G0142	кусков	1	0.250
G0142	море	1	0.013
G0142	на	1	0.000
G0142	не	1	0.000
G0142	небу	1	0.167
G0142	него	1	0.002
G0142	о	1	0.002
G0142	он	1	0.001
G0142	оружие	1	0.125
G0142	оставшихся	1	0.071
G0142	от	1	0.001
G0142	отдай	1	0.048
G0142	отдерет	1	1.000
G0142	отнимает	1	0.167
G0142	отнимите	1	1.000
G0142	пилат	1	0.029
G0142	подняв	1	0.333
G0142	понесут	1	0.250
G0142	постель	1	0.077
G0142	сами	1	0.024
G0142	свои	1	0.006
G0142	себя	1	0.005
G0142	совершился	1	1.000
G0142	старого	1	0.333
G0142	твой	1	0.004
G0142	тебя	1	0.002
G0142	то	1	0.003
G0142	унесли	1	1.000
G0142	чего	1	0.018
G0142	члены	1	0.071
G0143	спросить	1	0.167
G0145	к	1	0.001
G0150	остриженной	1	1.000
G0151	сквернословие	1	1.000
G0152	глаза	1	0.009
G0152	последнее	1	0.125
G0153	буду	1	0.005
G0153	за	1	0.001
G0154	просить	4	0.222
G0154	бога	2	0.004
G0154	дано	2	0.045
G0154	его	2	0.001
G0154	молитве	2	0.133
G0154	него	2	0.005
G0154	он	2	0.002
G0154	попросите	2	0.500
G0154	потребовал	2	0.400
G0154	просили	2	0.071
G0154	просящий	2	1.000
G0154	а	1	0.001
G0154	вам	1	0.002
G0154	вас	1	0.002
G0154	во	1	0.002
G0154	выпросил	1	1.000
G0154	ему	1	0.001
G0154	ли	1	0.004
G0154	меня	1	0.001
G0154	можете	1	0.053
G0154	найти	1	0.143
G0154	не	1	0.000
G0154	получите	1	0.200
G0154	попросит	1	0.333
G0154	попросишь	1	0.500
G0154	просил	1	0.056
G0154	просила	1	0.250
G0154	просит	1	0.333
G0154	просящему	1	1.000
G0154	прошу	1	0.056
G0154	тебя	1	0.002
G0154	тогда	1	0.003
G0154	требуют	1	1.000
G0155	пред	1	0.002
G0155	прошению	1	1.000
G0156	причине	4	0.154
G0156	вины	1	0.071
G0156	нем	1	0.004
G0156	обязанность	1	1.000
G0156	просили	1	0.036
G0156	разводиться	1	0.167
G0158	в	1	0.000
G0158	достойного	1	0.333
G0158	том	1	0.015
G0160	их	1	0.001
G0161	дал	1	0.004
G0161	кто	1	0.002
G0161	сам	1	0.012
G0162	и	1	0.000
G0163	все	1	0.001
G0163	греховного	1	0.500
G0163	послушание	1	0.200
G0164	прозрение	1	1.000
G0165	века	9	0.257
G0165	веки	7	0.189
G0165	веков	6	0.273
G0165	и	3	0.000
G0165	веке	2	0.333
G0165	вечно	2	0.069
G0165	ада	1	0.083
G0165	аминь	1	0.024
G0165	богатства	1	0.091
G0165	веках	1	1.000
G0165	веком	1	1.000
G0165	вечности	1	1.000
G0165	вечный	1	0.059
G0165	вовек	1	0.014
G0165	греха	1	0.026
G0165	догадливее	1	1.000
G0165	жизни	1	0.008
G0165	не	1	0.000
G0165	ослепил	1	0.500
