# source=derived from resources/aligned_lex/eng.tsv (roadmap R1: Strong's -> surface family)
# derived_from=aligned_lex; license=inherits aligned_lex (Clear-Bible/Alignments); share=surface→Strong's confidence (filter noise)
strong	surface	count	share
G0000	of	2	0.000
G0000	aram	1	0.005
G0000	arni	1	1.000
G0000	spice	1	0.083
G0001	alpha	5	0.833
G0001	the	1	0.000
G0002	aaron	8	0.012
G0002	of	4	0.000
G0002	to	2	0.000
G0002	aaron’s	1	0.022
G0003	abaddon	2	0.250
G0003	is	1	0.000
G0004	a	1	0.000
G0004	being	1	0.002
G0004	burden	1	0.007
G0004	burdenless	1	1.000
G0004	from	1	0.000
G0005	abba	6	1.000
G0006	abel	8	0.286
G0006	of	4	0.000
G0007	abijah	6	0.107
G0007	of	2	0.000
G0008	abiathar	2	0.033
G0008	of	1	0.000
G0009	abilene	2	1.000
G0009	of	2	0.000
G0010	abiud	4	1.000
G0011	abraham	133	0.277
G0011	of	39	0.001
G0011	to	19	0.000
G0011	abraham’s	7	0.219
G0011	from	2	0.000
G0011	a	1	0.000
G0011	for	1	0.000
G0011	hast	1	0.000
G0011	he	1	0.000
G0011	is	1	0.000
G0011	isaac	1	0.004
G0011	tenth	1	0.007
G0011	that	1	0.000
G0011	thou	1	0.000
G0012	abyss	17	0.895
G0012	of	4	0.000
G0012	go	1	0.000
G0013	agabus	4	1.000
G0014	good	3	0.002
G0014	to	3	0.000
G0014	do	2	0.000
G0014	doing	1	0.003
G0014	goodness	1	0.015
G0014	his	1	0.000
G0014	instruct	1	0.037
G0014	them	1	0.000
G0015	good	17	0.012
G0015	do	8	0.001
G0015	doing	8	0.021
G0015	to	6	0.000
G0015	for	2	0.000
G0015	if	2	0.001
G0015	is	2	0.000
G0015	you	2	0.000
G0015	by	1	0.000
G0015	does	1	0.002
G0015	right	1	0.001
G0015	them	1	0.000
G0015	those	1	0.000
G0015	what	1	0.000
G0015	who	1	0.000
G0016	good	2	0.001
G0016	do	1	0.000
G0016	doing	1	0.003
G0016	to	1	0.000
G0017	those	2	0.001
G0017	do	1	0.000
G0017	doing	1	0.003
G0017	good	1	0.001
G0017	of	1	0.000
G0017	right	1	0.001
G0017	who	1	0.000
G0018	good	181	0.123
G0018	things	18	0.011
G0018	a	9	0.000
G0018	thing	7	0.010
G0018	man	4	0.001
G0018	of	4	0.000
G0018	the	4	0.000
G0018	to	3	0.000
G0018	is	2	0.000
G0018	and	1	0.000
G0018	anything	1	0.003
G0018	choose	1	0.009
G0018	clear	1	0.016
G0018	conscience	1	0.017
G0018	deed	1	0.025
G0018	did	1	0.000
G0018	fond	1	1.000
G0018	generous	1	0.100
G0018	goodness	1	0.015
G0018	goods	1	0.021
G0018	helpful	1	0.333
G0018	hope	1	0.003
G0018	i	1	0.000
G0018	kind	1	0.006
G0018	kindness	1	0.003
G0018	memories	1	1.000
G0018	ones	1	0.002
G0018	right	1	0.001
G0018	toward	1	0.004
G0018	which	1	0.000
G0018	with	1	0.000
G0019	goodness	7	0.108
G0019	of	2	0.000
G0019	good	1	0.001
G0020	gladness	6	0.115
G0020	joy	3	0.007
G0020	of	2	0.000
G0020	delight	1	0.007
G0020	great	1	0.001
G0021	glad	11	0.113
G0021	was	5	0.001
G0021	be	4	0.001
G0021	rejoiced	3	0.041
G0021	are	2	0.000
G0021	jesus	2	0.001
G0021	rejoice	2	0.006
G0021	rejoices	2	0.118
G0021	to	2	0.000
G0021	ye	2	0.001
G0021	bask	1	1.000
G0021	exult	1	0.024
G0021	exulting	1	0.111
G0021	greatly	1	0.007
G0021	you	1	0.000
G0022	unmarried	8	0.667
G0022	man	1	0.000
G0022	to	1	0.000
G0023	displeased	7	0.412
G0023	much	7	0.019
G0023	indignant	6	0.462
G0023	were	6	0.002
G0023	was	3	0.001
G0023	they	2	0.000
G0023	be	1	0.000
G0023	expressed	1	0.333
G0023	he	1	0.000
G0023	indignation	1	0.029
G0023	their	1	0.000
G0023	to	1	0.000
G0024	displeasure	1	0.333
G0024	indignation	1	0.029
G0025	love	162	0.241
G0025	loved	45	0.257
G0025	loving	29	0.101
G0025	who	20	0.002
G0025	loves	19	0.250
G0025	did	17	0.005
G0025	thou	16	0.003
G0025	we	15	0.004
G0025	i	14	0.001
G0025	beloved	13	0.059
G0025	is	13	0.001
G0025	you	13	0.001
G0025	he	12	0.001
G0025	ye	12	0.003
G0025	to	11	0.000
G0025	doth	10	0.003
G0025	may	10	0.003
G0025	shalt	10	0.115
G0025	will	9	0.001
G0025	was	5	0.001
G0025	didst	4	0.024
G0025	have	4	0.000
G0025	do	3	0.001
G0025	has	3	0.001
G0025	having	3	0.001
G0025	let	3	0.002
G0025	must	3	0.003
G0025	they	3	0.000
G0025	are	2	0.000
G0025	be	2	0.000
G0025	dost	2	0.001
G0025	in	2	0.000
G0025	me	2	0.000
G0025	my	2	0.000
G0025	one	2	0.000
G0025	she	2	0.001
G0025	should	2	0.004
G0025	us	2	0.001
G0025	am	1	0.001
G0025	another	1	0.001
G0025	appearing	1	0.100
G0025	giver	1	0.250
G0025	him	1	0.000
G0025	his	1	0.000
G0025	just	1	0.002
G0025	lovedst	1	1.000
G0025	of	1	0.000
G0025	sanctified	1	0.009
G0025	shall	1	0.001
G0025	them	1	0.000
G0025	were	1	0.000
G0025	would	1	0.001
G0026	love	225	0.335
G0026	of	14	0.000
G0026	and	4	0.000
G0026	the	3	0.000
G0026	in	2	0.000
G0026	is	2	0.000
G0026	you	2	0.000
G0026	beloved	1	0.005
G0026	faith	1	0.002
G0026	feasts	1	0.027
G0026	from	1	0.000
G0026	his	1	0.000
G0026	i	1	0.000
G0026	inspired	1	0.200
G0026	it	1	0.000
G0026	love-feasts	1	1.000
G0026	on	1	0.000
G0026	put	1	0.001
G0026	to	1	0.000
G0026	with	1	0.000
G0026	your	1	0.000
G0027	beloved	117	0.529
G0027	a	2	0.000
G0027	are	2	0.000
G0027	loved	2	0.011
G0027	my	2	0.000
G0027	who	2	0.000
G0027	as	1	0.000
G0027	brethren	1	0.002
G0027	i	1	0.000
G0027	love	1	0.001
G0027	they	1	0.000
G0027	whom	1	0.001
G0028	hagar	4	0.138
G0029	they	3	0.000
G0029	forced	2	0.067
G0029	impress	2	0.667
G0029	and	1	0.000
G0029	him	1	0.000
G0029	impressed	1	1.000
G0029	shall	1	0.001
G0029	soldiers	1	0.012
G0029	the	1	0.000
G0030	vessels	2	0.010
G0030	containers	1	1.000
G0030	flasks	1	1.000
G0031	message	4	0.029
G0032	messenger	94	0.355
G0032	angel	82	0.383
G0032	messengers	82	0.325
G0032	angels	78	0.812
G0032	of	31	0.001
G0032	a	25	0.001
G0032	an	22	0.009
G0032	to	15	0.000
G0032	the	12	0.000
G0032	him	3	0.000
G0032	by	2	0.000
G0032	angel’s	1	1.000
G0032	as	1	0.000
G0032	desire	1	0.005
G0032	even	1	0.001
G0032	god	1	0.000
G0032	his	1	0.000
G0032	holy	1	0.001
G0032	i	1	0.000
G0032	lord	1	0.000
G0032	messengers’	1	1.000
G0032	serve	1	0.002
G0032	spies	1	0.030
G0032	than	1	0.001
G0032	was	1	0.000
G0032	with	1	0.000
G0033	come	2	0.001
G0033	go	2	0.001
G0034	herd	14	0.109
G0034	a	3	0.000
G0035	genealogy	2	0.061
G0035	or	1	0.000
G0035	without	1	0.002
G0036	base	1	0.020
G0036	lowly	1	0.045
G0036	things	1	0.001
G0037	sanctified	28	0.257
G0037	sanctify	15	0.192
G0037	is	7	0.001
G0037	be	6	0.001
G0037	been	5	0.001
G0037	hallowed	4	0.235
G0037	it	4	0.000
G0037	that	4	0.000
G0037	are	3	0.000
G0037	he	3	0.000
G0037	sanctifying	3	0.150
G0037	hath	2	0.000
G0037	having	2	0.001
G0037	him	2	0.000
G0037	makes	2	0.024
G0037	might	2	0.005
G0037	sacred	2	0.025
G0037	to	2	0.000
G0037	were	2	0.001
G0037	being	1	0.002
G0037	continue	1	0.014
G0037	did	1	0.000
G0037	do	1	0.000
G0037	doth	1	0.000
G0037	have	1	0.000
G0037	holy	1	0.001
G0037	let	1	0.001
G0037	sanctifies	1	0.111
G0037	sent	1	0.001
G0037	them	1	0.000
G0037	those	1	0.000
G0037	was	1	0.000
G0037	who	1	0.000
G0037	ye	1	0.000
G0037	you	1	0.000
G0038	sanctification	10	0.769
G0038	holiness	7	0.130
G0038	and	1	0.000
G0038	be	1	0.000
G0038	holy	1	0.001
G0038	sanctified	1	0.009
G0038	should	1	0.002
G0038	the	1	0.000
G0039	holy	16	0.013
G0039	place	7	0.004
G0039	places	6	0.017
G0039	most	5	0.019
G0039	of	3	0.000
G0039	sanctuary	2	0.005
G0039	the	2	0.000
G0039	also	1	0.000
G0039	holies	1	0.059
G0040	holy	305	0.256
G0040	saints	117	0.727
G0040	the	55	0.001
G0040	of	31	0.001
G0040	to	13	0.000
G0040	a	9	0.000
G0040	with	7	0.001
G0040	is	6	0.000
G0040	one	6	0.001
G0040	be	2	0.000
G0040	most	2	0.008
G0040	sanctified	2	0.018
G0040	spirit	2	0.002
G0040	there	2	0.001
G0040	who	2	0.000
G0040	am	1	0.001
G0040	among	1	0.001
G0040	angel	1	0.005
G0040	are	1	0.000
G0040	become	1	0.001
G0040	by	1	0.000
G0040	christ	1	0.001
G0040	consecrated	1	0.018
G0040	god	1	0.000
G0040	holiness	1	0.019
G0040	in	1	0.000
G0040	instructed	1	0.012
G0040	ones	1	0.002
G0040	saint	1	0.500
G0040	saintly	1	0.167
G0040	saints’	1	1.000
G0040	shall	1	0.001
G0040	ye	1	0.000
G0041	holiness	2	0.037
G0041	simplicity	1	0.083
G0041	the	1	0.000
G0042	holiness	3	0.056
G0042	sanctification	3	0.231
G0042	of	2	0.000
G0043	arms	2	0.029
G0044	a	2	0.000
G0044	hook	2	0.143
G0045	anchors	6	1.000
G0045	an	2	0.001
G0045	anchor	2	0.333
G0046	of	2	0.000
G0046	undressed	2	1.000
G0046	unshrunk	2	1.000
G0047	purity	4	0.500
G0048	purified	6	0.182
G0048	purify	6	0.194
G0048	having	2	0.001
G0048	himself	2	0.002
G0048	and	1	0.000
G0048	be	1	0.000
G0048	ceremonially	1	0.037
G0048	clean	1	0.005
G0048	doth	1	0.000
G0048	have	1	0.000
G0048	i	1	0.000
G0048	might	1	0.003
G0048	purifies	1	0.500
G0048	since	1	0.003
G0048	they	1	0.000
G0048	was	1	0.000
G0048	you	1	0.000
G0048	yourself	1	0.005
G0049	purification	2	0.087
G0049	of	1	0.000
G0050	ignorant	17	0.739
G0050	be	14	0.002
G0050	not	12	0.001
G0050	to	12	0.000
G0050	are	5	0.001
G0050	they	5	0.000
G0050	knowing	4	0.032
G0050	unknown	4	0.444
G0050	did	3	0.001
G0050	unaware	3	0.200
G0050	understand	3	0.014
G0050	were	3	0.001
G0050	do	2	0.000
G0050	uninformed	2	1.000
G0050	ye	2	0.001
G0050	you	2	0.000
G0050	aren’t	1	0.091
G0050	as	1	0.000
G0050	aware	1	0.029
G0050	being	1	0.002
G0050	having	1	0.000
G0050	he	1	0.000
G0050	him	1	0.000
G0050	himself	1	0.001
G0050	ignorance	1	0.034
G0050	ignored	1	0.250
G0050	ignores	1	0.250
G0050	is	1	0.000
G0050	know	1	0.001
G0050	known	1	0.001
G0050	let	1	0.001
G0050	realizing	1	0.333
G0050	recognize	1	0.059
G0050	something	1	0.010
G0050	this	1	0.000
G0050	understanding	1	0.004
G0050	we	1	0.000
G0050	will	1	0.000
G0051	errors	1	0.250
G0052	ignorance	8	0.276
G0052	of	1	0.000
G0053	pure	13	0.058
G0053	a	1	0.000
G0053	as	1	0.000
G0053	innocent	1	0.010
G0053	is	1	0.000
G0054	devotion	1	0.005
G0054	pure	1	0.004
G0054	pureness	1	1.000
G0054	purity	1	0.125
G0055	purely	1	1.000
G0055	sincerely	1	0.333
G0056	ignorance	3	0.103
G0056	an	1	0.000
G0056	god	1	0.000
G0056	of	1	0.000
G0057	unknown	2	0.222
G0057	an	1	0.000
G0057	to	1	0.000
G0058	market-place	5	1.000
G0058	market-places	5	1.000
G0058	marketplaces	5	0.714
G0058	marketplace	4	0.571
G0058	the	2	0.000
G0058	a	1	0.000
G0058	just	1	0.002
G0058	market	1	0.250
G0058	markets	1	1.000
G0059	buy	26	0.263
G0059	bought	19	0.339
G0059	buying	7	0.583
G0059	to	7	0.000
G0059	were	7	0.002
G0059	may	5	0.002
G0059	they	5	0.000
G0059	and	4	0.000
G0059	have	4	0.000
G0059	i	4	0.000
G0059	been	3	0.001
G0059	we	3	0.001
G0059	who	3	0.000
G0059	you	3	0.000
G0059	redeemed	2	0.021
G0059	ye	2	0.001
G0059	a	1	0.000
G0059	brought	1	0.001
G0059	buyeth	1	0.125
G0059	can	1	0.001
G0059	didst	1	0.006
G0059	doth	1	0.000
G0059	from	1	0.000
G0059	having	1	0.000
G0059	it	1	0.000
G0059	joseph	1	0.002
G0059	make	1	0.001
G0059	one	1	0.000
G0059	purchase	1	0.056
G0059	purchased	1	0.048
G0059	redeem	1	0.011
G0059	shall	1	0.001
G0059	some	1	0.002
G0059	spend	1	0.026
G0060	court	1	0.005
G0060	courts	1	0.013
G0060	loungers	1	1.000
G0060	marketplace	1	0.143
G0060	of	1	0.000
G0060	the	1	0.000
G0061	a	2	0.000
G0061	catch	2	0.056
G0061	draught	2	0.667
G0062	unlettered	1	1.000
G0062	unschooled	1	1.000
G0063	in	2	0.000
G0063	the	2	0.000
G0063	field	1	0.002
G0063	fields	1	0.007
G0063	lodging	1	0.091
G0063	residing	1	0.077
G0064	catch	1	0.028
G0064	ensnare	1	0.125
G0064	may	1	0.000
G0064	they	1	0.000
G0065	olive	3	0.032
G0065	wild	3	0.030
G0065	a	2	0.000
G0065	tree	2	0.007
G0065	shoot	1	0.022
G0066	wild	4	0.040
G0066	field	2	0.003
G0066	are	1	0.000
G0066	of	1	0.000
G0066	they	1	0.000
G0067	agrippa	22	1.000
G0068	field	48	0.082
G0068	fields	11	0.080
G0068	the	8	0.000
G0068	a	7	0.000
G0068	countryside	4	0.286
G0068	country	3	0.016
G0068	of	3	0.000
G0068	it	1	0.000
G0068	laid	1	0.003
G0068	return	1	0.003
G0068	sick	1	0.010
G0068	trees	1	0.005
G0068	with	1	0.000
G0069	watch	5	0.030
G0069	alert	2	0.250
G0069	stay	2	0.017
G0069	and	1	0.000
G0069	do	1	0.000
G0069	keep	1	0.002
G0069	watching	1	0.018
G0069	ye	1	0.000
G0070	watchings	2	0.500
G0070	nights	1	0.025
G0070	sleepless	1	1.000
G0071	brought	49	0.037
G0071	bring	24	0.019
G0071	led	20	0.104
G0071	they	16	0.001
G0071	go	14	0.005
G0071	he	10	0.001
G0071	be	9	0.001
G0071	and	8	0.000
G0071	him	8	0.001
G0071	may	8	0.003
G0071	to	8	0.000
G0071	us	8	0.003
G0071	let	7	0.004
G0071	are	6	0.001
G0071	we	6	0.002
G0071	ye	6	0.002
G0071	in	5	0.000
G0071	was	5	0.001
G0071	away	4	0.003
G0071	bringing	4	0.016
G0071	did	4	0.001
G0071	them	4	0.000
G0071	were	4	0.001
G0071	lead	3	0.020
G0071	will	3	0.000
G0071	you	3	0.000
G0071	have	2	0.000
G0071	i	2	0.000
G0071	is	2	0.000
G0071	take	2	0.001
G0071	also	1	0.000
G0071	am	1	0.001
G0071	andrew	1	0.038
G0071	arrest	1	0.050
G0071	astray	1	0.011
G0071	by	1	0.000
G0071	command	1	0.002
G0071	commanded	1	0.002
G0071	devil	1	0.015
G0071	do	1	0.000
G0071	doth	1	0.000
G0071	first	1	0.001
G0071	for	1	0.000
G0071	forth	1	0.001
G0071	has	1	0.000
G0071	having	1	0.000
G0071	held	1	0.015
G0071	here	1	0.002
G0071	it	1	0.000
G0071	leads	1	0.027
G0071	might	1	0.003
G0071	on	1	0.000
G0071	open	1	0.004
G0071	passing	1	0.007
G0071	raise	1	0.006
G0071	shall	1	0.001
G0071	the	1	0.000
G0071	there	1	0.000
G0071	took	1	0.002
G0071	up	1	0.000
G0072	conduct	1	0.031
G0072	life	1	0.001
G0072	manner	1	0.013
G0072	of	1	0.000
G0073	conflict	3	0.200
G0073	fight	2	0.011
G0073	strife	2	0.033
G0073	a	1	0.000
G0073	am	1	0.001
G0073	contest	1	1.000
G0073	i	1	0.000
G0073	opposition	1	0.100
G0073	race	1	0.059
G0073	struggle	1	0.167
G0073	struggling	1	1.000
G0074	agony	1	0.077
G0074	anguish	1	0.023
G0075	striving	5	0.263
G0075	be	2	0.000
G0075	fight	2	0.011
G0075	have	2	0.000
G0075	i	2	0.000
G0075	always	1	0.007
G0075	competes	1	0.500
G0075	effort	1	0.067
G0075	every	1	0.001
G0075	fought	1	0.011
G0075	games	1	1.000
G0075	had	1	0.000
G0075	in	1	0.000
G0075	is	1	0.000
G0075	make	1	0.001
G0075	striven	1	0.125
G0075	struggled	1	0.250
G0075	the	1	0.000
G0075	who	1	0.000
G0075	would	1	0.001
G0075	wrestling	1	0.250
G0076	adam	17	0.395
G0076	of	2	0.000
G0076	adam’s	1	1.000
G0077	charge	2	0.007
G0077	free	1	0.007
G0077	of	1	0.000
G0077	without	1	0.002
G0078	addi	2	1.000
G0078	of	2	0.000
G0079	sister	31	0.148
G0079	sisters	15	0.395
G0079	a	4	0.000
G0079	of	2	0.000
G0079	believing	1	0.011
G0079	even	1	0.001
G0079	mothers	1	0.043
G0079	not	1	0.000
G0079	yes	1	0.008
G0080	brothers	224	0.448
G0080	brother	215	0.304
G0080	brethren	203	0.375
G0080	to	19	0.000
G0080	of	13	0.000
G0080	brother’s	10	0.200
G0080	a	9	0.000
G0080	him	5	0.000
G0080	his	3	0.000
G0080	before	2	0.001
G0080	husband	2	0.009
G0080	stumble	2	0.020
G0080	the	2	0.000
G0080	another	1	0.001
G0080	are	1	0.000
G0080	at	1	0.000
G0080	believing	1	0.011
G0080	by	1	0.000
G0080	disciples	1	0.002
G0080	do	1	0.000
G0080	here	1	0.002
G0080	one	1	0.000
G0080	over	1	0.000
G0080	profit	1	0.018
G0080	sister	1	0.005
G0080	sisters	1	0.026
G0080	some	1	0.002
G0080	they	1	0.000
G0080	too	1	0.004
G0080	when	1	0.000
G0080	with	1	0.000
G0080	wonder	1	0.019
G0080	your	1	0.000
G0081	brotherhood	2	0.400
G0081	accomplished	1	0.034
G0081	be	1	0.000
G0081	believers	1	0.043
G0081	brothers	1	0.002
G0081	of	1	0.000
G0081	to	1	0.000
G0082	a	1	0.000
G0082	muffled	1	0.500
G0082	uncertain	1	1.000
G0082	unmarked	1	1.000
G0082	unseen	1	0.125
G0083	uncertainty	2	1.000
G0083	the	1	0.000
G0084	uncertainly	1	1.000
G0085	distressed	3	0.071
G0085	be	2	0.000
G0085	to	2	0.000
G0085	amazed	1	0.023
G0085	deeply	1	0.038
G0085	heaviness	1	0.500
G0085	heavy	1	0.011
G0085	is	1	0.000
G0085	very	1	0.002
G0086	hades	20	1.000
G0086	of	3	0.000
G0087	impartial	1	0.500
G0087	uncontentious	1	1.000
G0088	unceasing	2	0.667
G0088	constantly	1	0.200
G0088	unceasingly	1	0.250
G0089	continually	3	0.029
G0089	unceasingly	2	0.500
G0089	ceasing	1	0.125
G0089	constantly	1	0.200
G0089	without	1	0.002
G0090	integrity	1	0.022
G0090	show	1	0.005
G0090	uncorruptedness	1	1.000
G0091	to	11	0.000
G0091	injure	9	1.000
G0091	did	8	0.003
G0091	harm	8	0.105
G0091	do	7	0.001
G0091	wrong	6	0.088
G0091	injustice	5	0.227
G0091	unrighteous	5	0.192
G0091	who	5	0.001
G0091	be	4	0.001
G0091	i	4	0.000
G0091	ye	4	0.001
G0091	he	3	0.000
G0091	hurt	3	0.250
G0091	is	3	0.000
G0091	suffer	3	0.022
G0091	they	3	0.000
G0091	wronged	3	0.429
G0091	am	2	0.001
G0091	doing	2	0.005
G0091	may	2	0.001
G0091	unrighteously	2	0.667
G0091	unrighteousness	2	0.065
G0091	was	2	0.000
G0091	we	2	0.001
G0091	will	2	0.000
G0091	abusing	1	1.000
G0091	are	1	0.000
G0091	being	1	0.002
G0091	continue	1	0.014
G0091	does	1	0.002
G0091	guilty	1	0.012
G0091	harmed	1	0.200
G0091	has	1	0.000
G0091	have	1	0.000
G0091	him	1	0.000
G0091	inflict	1	0.125
G0091	injured	1	0.100
G0091	let	1	0.001
G0091	mayest	1	0.008
G0091	mistreated	1	0.111
G0091	mistreating	1	1.000
G0091	shall	1	0.001
G0091	suffering	1	0.024
G0091	the	1	0.000
G0091	thou	1	0.000
G0091	you	1	0.000
G0092	unrighteousness	2	0.065
G0092	crime	1	0.111
G0092	iniquities	1	0.011
G0092	unrighteous	1	0.038
G0092	wrongdoing	1	0.100
G0093	unrighteousness	24	0.774
G0093	of	12	0.000
G0093	wickedness	10	0.051
G0093	in	2	0.000
G0093	iniquity	2	0.005
G0093	their	2	0.000
G0093	to	2	0.000
G0093	unjust	2	0.087
G0093	unrighteous	2	0.077
G0093	dishonest	1	0.030
G0093	evil	1	0.001
G0093	falsehood	1	0.012
G0093	iniquities	1	0.011
G0093	injustice	1	0.045
G0093	wicked	1	0.002
G0093	with	1	0.000
G0093	workers	1	0.014
G0093	worldly	1	0.100
G0093	wrong	1	0.015
G0094	unrighteous	15	0.577
G0094	the	4	0.000
G0094	dishonest	2	0.061
G0094	unjust	2	0.087
G0094	wicked	2	0.003
G0094	be	1	0.000
G0094	for	1	0.000
G0094	is	1	0.000
G0094	ones	1	0.002
G0094	or	1	0.000
G0094	punishment	1	0.015
G0094	worldly	1	0.100
G0095	of	1	0.000
G0095	unjust	1	0.043
G0095	unrighteously	1	0.333
G0096	disapproved	8	0.667
G0096	disqualified	2	1.000
G0096	test	2	0.040
G0096	a	1	0.000
G0096	and	1	0.000
G0096	depraved	1	0.125
G0096	failed	1	0.018
G0096	is	1	0.000
G0096	the	1	0.000
G0096	unfit	1	0.333
G0096	worthless	1	0.014
G0097	pure	2	0.009
G0098	adramyttian	1	1.000
G0098	adramyttium	1	1.000
G0098	an	1	0.000
G0098	of	1	0.000
G0099	adria	1	1.000
G0099	adriatic	1	1.000
G0099	sea	1	0.001
G0100	abundance	1	0.005
G0100	generous	1	0.100
G0100	gift	1	0.007
G0101	be	3	0.000
G0101	impossible	3	0.143
G0101	shall	2	0.001
G0101	fail	1	0.013
G0101	will	1	0.000
G0102	impossible	14	0.667
G0102	is	5	0.000
G0102	it	4	0.000
G0102	do	2	0.000
G0102	to	2	0.000
G0102	weak	2	0.020
G0102	able	1	0.002
G0102	crippled	1	0.143
G0102	impotent	1	1.000
G0102	not	1	0.000
G0102	of	1	0.000
G0102	powerless	1	0.077
G0102	this	1	0.000
G0102	was	1	0.000
G0103	they	6	0.000
G0103	sing	5	0.023
G0103	sang	3	0.176
G0103	and	1	0.000
G0103	as	1	0.000
G0103	grace	1	0.003
G0103	spiritual	1	0.016
G0103	you	1	0.000
G0104	always	13	0.089
G0104	are	2	0.000
G0105	eagle	5	0.109
G0105	an	2	0.001
G0105	eagles	2	0.167
G0105	vultures	2	0.400
G0105	messenger	1	0.004
G0105	of	1	0.000
G0106	unleavened	17	0.142
G0106	of	10	0.000
G0106	bread	8	0.013
G0106	food	7	0.015
G0106	feast	4	0.020
G0106	the	3	0.000
G0107	azor	4	1.000
G0108	azotus	2	1.000
G0109	air	13	0.181
G0109	the	2	0.000
G0109	of	1	0.000
G0110	immortality	5	0.625
G0110	immortal	1	0.333
G0111	unlawful	3	0.300
G0111	detestable	1	0.014
G0112	god	2	0.000
G0112	without	2	0.003
G0113	impious	2	0.200
G0113	lawless	2	0.143
G0113	of	2	0.000
G0114	away	9	0.006
G0114	put	6	0.004
G0114	rejects	6	0.750
G0114	who	6	0.001
G0114	doth	4	0.001
G0114	is	4	0.000
G0114	did	3	0.001
G0114	i	3	0.000
G0114	they	3	0.000
G0114	do	2	0.000
G0114	make	2	0.001
G0114	nought	2	0.061
G0114	putting	2	0.032
G0114	reject	2	0.043
G0114	rejected	2	0.019
G0114	to	2	0.000
G0114	void	2	0.062
G0114	will	2	0.000
G0114	are	1	0.000
G0114	aside	1	0.002
G0114	at	1	0.000
G0114	be	1	0.000
G0114	bring	1	0.001
G0114	canceled	1	0.500
G0114	cast	1	0.002
G0114	command	1	0.002
G0114	despise	1	0.014
G0114	despising	1	0.040
G0114	frustrate	1	0.200
G0114	refuse	1	0.015
G0114	rejecting	1	0.333
G0114	set	1	0.001
G0114	setting	1	0.026
G0114	this	1	0.000
G0114	ye	1	0.000
G0115	away	2	0.001
G0115	a	1	0.000
G0115	aside	1	0.002
G0115	disannulling	1	1.000
G0115	do	1	0.000
G0115	putting	1	0.016
G0115	set	1	0.001
G0115	with	1	0.000
G0116	athens	8	0.889
G0117	athenians	2	0.667
G0117	athens	1	0.111
G0117	men	1	0.000
G0117	of	1	0.000
G0117	the	1	0.000
G0118	he	2	0.000
G0118	may	2	0.001
G0118	strive	2	0.042
G0118	competes	1	0.500
G0118	competitor	1	1.000
G0119	conflict	2	0.133
G0120	be	1	0.000
G0120	discouraged	1	0.062
G0120	they	1	0.000
G0121	innocent	4	0.040
G0122	goatskins	2	1.000
G0123	beach	6	1.000
G0123	shore	5	0.294
G0123	a	2	0.000
G0123	sandy	1	1.000
G0124	egyptian	6	0.105
G0124	egyptians	3	0.016
G0124	of	1	0.000
G0124	the	1	0.000
G0124	wisdom	1	0.002
G0125	egypt	48	0.039
G0125	of	14	0.000
G0125	in	1	0.000
G0125	land	1	0.000
G0125	lord	1	0.000
G0125	their	1	0.000
G0125	was	1	0.000
G0126	eternal	3	0.037
G0126	everlasting	1	0.014
G0126	in	1	0.000
G0127	modesty	2	0.667
G0127	awe	1	0.067
G0127	fear	1	0.002
G0128	of	3	0.000
G0128	ethiopians	2	1.000
G0128	ethiopia	1	1.000
G0128	the	1	0.000
G0129	blood	184	0.216
G0129	of	17	0.000
G0129	the	9	0.000
G0129	with	3	0.000
G0129	for	2	0.000
G0129	his	2	0.000
G0129	and	1	0.000
G0129	by	1	0.000
G0129	from	1	0.000
G0129	in	1	0.000
G0129	it	1	0.000
G0129	jesus	1	0.000
G0129	red	1	0.010
G0129	shedding	1	0.059
G0129	these	1	0.000
G0129	three	1	0.001
G0129	to	1	0.000
G0129	your	1	0.000
G0130	blood	1	0.001
G0130	blood-shedding	1	1.000
G0130	of	1	0.000
G0130	shedding	1	0.059
G0130	the	1	0.000
G0131	an	1	0.000
G0131	bleeding	1	0.143
G0131	blood	1	0.001
G0131	from	1	0.000
G0131	had	1	0.000
G0131	having	1	0.000
G0131	issue	1	0.021
G0131	of	1	0.000
G0131	suffered	1	0.018
G0131	who	1	0.000
G0132	aeneas	4	0.800
G0133	of	2	0.000
G0133	praise	2	0.005
G0134	praising	10	0.476
G0134	praise	6	0.014
G0134	to	2	0.000
G0136	praise	4	0.009
G0137	aenon	2	1.000
G0138	choose	3	0.027
G0138	chose	2	0.044
G0138	i	2	0.000
G0138	shall	2	0.001
G0138	chosen	1	0.005
G0138	did	1	0.000
G0138	having	1	0.000
G0138	he	1	0.000
G0139	sect	10	1.000
G0139	sects	3	1.000
G0139	a	2	0.000
G0139	party	2	0.286
G0139	differences	1	1.000
G0139	factions	1	1.000
G0139	heresies	1	1.000
G0139	of	1	0.000
G0140	i	2	0.000
G0140	choose	1	0.009
G0140	chosen	1	0.005
G0140	did	1	0.000
G0140	have	1	0.000
G0141	a	1	0.000
G0141	divisive	1	1.000
G0141	sectarian	1	1.000
G0142	up	69	0.016
G0142	take	56	0.040
G0142	away	45	0.029
G0142	taken	26	0.038
G0142	they	21	0.002
G0142	took	20	0.031
G0142	be	18	0.003
G0142	he	14	0.001
G0142	will	14	0.001
G0142	lifted	10	0.047
G0142	picked	10	0.417
G0142	to	10	0.000
G0142	shall	9	0.005
G0142	having	8	0.004
