# source=aligned; rus/RUSSYN via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
а	G1161	240	0.313
а	G2532	39	0.051
а	G3588	16	0.021
а	G1063	12	0.016
а	G0846	8	0.010
а	H3068	7	0.009
а	G0235	6	0.008
а	H0259	4	0.005
а	H1121	4	0.005
а	H3027	4	0.005
а	H5002	4	0.005
а	G1722	4	0.005
а	G5207	4	0.005
а	G3756	4	0.005
а	G2316	4	0.005
а	G5037	4	0.005
а	G5209	4	0.005
а	H6242	3	0.004
а	H3117	3	0.004
а	H6213	3	0.004
а	H5315	3	0.004
а	H1323	3	0.004
а	H5414	3	0.004
а	H0776	3	0.004
а	H4191	3	0.004
а	H0430	3	0.004
а	H8337	3	0.004
а	H1696	3	0.004
а	G0622	3	0.004
а	G1438	3	0.004
а	G3165	3	0.004
а	G1519	3	0.004
а	G2192	3	0.004
а	H5307	2	0.003
а	H0518	2	0.003
а	H3290	2	0.003
а	H5650	2	0.003
а	H0398	2	0.003
а	H7999	2	0.003
а	H8313	2	0.003
а	H4325	2	0.003
а	H5647	2	0.003
а	H1870	2	0.003
а	H7725	2	0.003
а	H1423	2	0.003
а	H2896	2	0.003
а	H1835	2	0.003
а	H3045	2	0.003
а	H7586	2	0.003
а	H8034	2	0.003
а	H6086	2	0.003
а	H8252	2	0.003
а	H0068	2	0.003
а	H7451	2	0.003
а	H6965	2	0.003
а	H0199	2	0.003
а	H0983	2	0.003
а	H2416	2	0.003
а	H5046	2	0.003
а	H3899	2	0.003
а	H8354	2	0.003
а	H6440	2	0.003
а	G4675	2	0.003
а	G2521	2	0.003
а	G3004	2	0.003
а	G3450	2	0.003
а	G2038	2	0.003
а	G0080	2	0.003
а	G5316	2	0.003
а	G1698	2	0.003
а	G2962	2	0.003
а	G0032	2	0.003
а	G5620	2	0.003
а	G1537	2	0.003
а	G3767	2	0.003
а	G2076	2	0.003
а	G5547	2	0.003
а	H3231	1	0.001
а	H8283	1	0.001
а	H6718	1	0.001
а	H7259	1	0.001
а	H6605	1	0.001
а	H6622	1	0.001
а	H1375	1	0.001
а	H8401	1	0.001
а	H7706	1	0.001
а	H0589	1	0.001
а	H2275	1	0.001
а	H1241	1	0.001
а	H0249	1	0.001
а	H6363	1	0.001
а	H0386	1	0.001
а	H3898	1	0.001
а	H3318	1	0.001
а	H7760	1	0.001
а	H7251	1	0.001
а	H4264	1	0.001
а	H6999	1	0.001
а	H7126	1	0.001
а	H2403	1	0.001
а	H4736	1	0.001
а	H4908	1	0.001
а	H4720	1	0.001
а	H1060	1	0.001
а	H2583	1	0.001
а	H0048	1	0.001
а	H0168	1	0.001
а	H4979	1	0.001
а	H7218	1	0.001
а	H2026	1	0.001
а	H0341	1	0.001
а	H6828	1	0.001
а	H7237	1	0.001
а	H5670	1	0.001
а	H5676	1	0.001
а	H5375	1	0.001
а	H7782	1	0.001
а	H1980	1	0.001
а	H3220	1	0.001
а	H3498	1	0.001
а	H6680	1	0.001
а	H3383	1	0.001
а	H0834	1	0.001
а	H5104	1	0.001
а	H7541	1	0.001
а	H6697	1	0.001
а	H3381	1	0.001
а	H8385	1	0.001
а	H4546	1	0.001
а	H1350	1	0.001
а	H2108	1	0.001
а	H1310	1	0.001
а	H3427	1	0.001
а	H0631	1	0.001
а	H1144	1	0.001
а	H4150	1	0.001
а	H6002	1	0.001
а	H4296	1	0.001
а	H4428	1	0.001
а	H0702	1	0.001
а	H5039	1	0.001
а	H1406	1	0.001
а	H0732	1	0.001
а	H3478	1	0.001
а	H6471	1	0.001
а	H0138	1	0.001
а	H0310	1	0.001
а	H3611	1	0.001
а	H3058	1	0.001
а	H2835	1	0.001
а	H5012	1	0.001
а	H0376	1	0.001
а	H5386	1	0.001
а	H0162	1	0.001
а	H4397	1	0.001
а	H0762	1	0.001
а	H3335	1	0.001
а	H5800	1	0.001
а	H2982	1	0.001
а	H4407	1	0.001
а	H4500	1	0.001
а	H3824	1	0.001
а	H0040	1	0.001
а	H3774	1	0.001
а	H5045	1	0.001
а	H7861	1	0.001
а	H1141	1	0.001
а	H3063	1	0.001
а	H1419	1	0.001
а	H7592	1	0.001
а	H0505	1	0.001
а	H6996	1	0.001
а	H5818	1	0.001
а	H0413	1	0.001
а	H4639	1	0.001
а	H6944	1	0.001
а	H6496	1	0.001
а	H2490	1	0.001
а	H3064	1	0.001
а	H7663	1	0.001
а	H7800	1	0.001
а	H3947	1	0.001
а	H3709	1	0.001
а	H0559	1	0.001
а	H2645	1	0.001
а	H7563	1	0.001
а	H3254	1	0.001
а	H3816	1	0.001
а	H7522	1	0.001
а	H1847	1	0.001
а	H1249	1	0.001
а	H4270	1	0.001
а	H5641	1	0.001
а	H3684	1	0.001
а	H8055	1	0.001
а	H0188	1	0.001
а	H8141	1	0.001
а	H8085	1	0.001
а	H4131	1	0.001
а	H6310	1	0.001
а	H7965	1	0.001
а	H7121	1	0.001
а	H3820	1	0.001
а	H0953	1	0.001
а	H5892	1	0.001
а	H6354	1	0.001
а	H4784	1	0.001
а	H5132	1	0.001
а	H5771	1	0.001
а	H7307	1	0.001
а	H0268	1	0.001
а	H1473	1	0.001
а	H1889	1	0.001
а	H7159	1	0.001
а	H0520	1	0.001
а	H5835	1	0.001
а	H7341	1	0.001
а	H5487	1	0.001
а	H5673	1	0.001
а	H5020	1	0.001
а	H4437	1	0.001
а	H3052	1	0.001
а	H0136	1	0.001
а	H8269	1	0.001
а	H7058	1	0.001
а	H7646	1	0.001
а	H2505	1	0.001
а	H2790	1	0.001
а	H2022	1	0.001
а	H5674	1	0.001
а	H2572	1	0.001
а	H8432	1	0.001
а	H7392	1	0.001
а	H4185	1	0.001
а	G3860	1	0.001
а	G4143	1	0.001
а	G0615	1	0.001
а	G2048	1	0.001
а	G2806	1	0.001
а	G1577	1	0.001
а	G3037	1	0.001
а	G3303	1	0.001
а	G5613	1	0.001
а	G2911	1	0.001
а	G4094	1	0.001
а	G1691	1	0.001
а	G2258	1	0.001
а	G1410	1	0.001
а	G0630	1	0.001
а	G0617	1	0.001
а	G0191	1	0.001
а	G3041	1	0.001
а	G2440	1	0.001
а	G2228	1	0.001
а	G3361	1	0.001
а	G1209	1	0.001
а	G0114	1	0.001
а	G5412	1	0.001
а	G0444	1	0.001
а	G4571	1	0.001
а	G2923	1	0.001
а	G0025	1	0.001
а	G0154	1	0.001
а	G3184	1	0.001
а	G5456	1	0.001
а	G0166	1	0.001
а	G2168	1	0.001
а	G0018	1	0.001
а	G1492	1	0.001
а	G1096	1	0.001
а	G5596	1	0.001
а	G3761	1	0.001
а	G2398	1	0.001
а	G0266	1	0.001
а	G3875	1	0.001
а	G3140	1	0.001
а	G0968	1	0.001
а	G5509	1	0.001
а	G5574	1	0.001
а	G3173	1	0.001
а	G2718	1	0.001
а	G2113	1	0.001
а	G0906	1	0.001
а	G2281	1	0.001
а	G0481	1	0.001
а	G5043	1	0.001
а	G2288	1	0.001
а	G3551	1	0.001
а	G3900	1	0.001
а	G2178	1	0.001
а	G5216	1	0.001
а	G4238	1	0.001
а	G2309	1	0.001
а	G3304	1	0.001
а	G5092	1	0.001
а	G5485	1	0.001
а	G1589	1	0.001
а	G4983	1	0.001
а	G3063	1	0.001
а	G1487	1	0.001
а	G0040	1	0.001
а	G2983	1	0.001
а	G5210	1	0.001
а	G2919	1	0.001
а	G4980	1	0.001
а	G2596	1	0.001
а	G3408	1	0.001
а	G5179	1	0.001
а	G2380	1	0.001
а	G2751	1	0.001
а	G1097	1	0.001
а	G4537	1	0.001
а	G2307	1	0.001
а	G4151	1	0.001
а	G1437	1	0.001
а	G2325	1	0.001
а	G0770	1	0.001
а	G3326	1	0.001
а	G5225	1	0.001
а	G2041	1	0.001
а	G4561	1	0.001
а	G0243	1	0.001
а	G5355	1	0.001
а	G2638	1	0.001
а	G5610	1	0.001
а	G3956	1	0.001
а	G3367	1	0.001
а	G4990	1	0.001
а	G2059	1	0.001
а	G0769	1	0.001
а	G5565	1	0.001
а	G5124	1	0.001
а	G4815	1	0.001
а	G3107	1	0.001
а	G0264	1	0.001
а	G3188	1	0.001
а	G3340	1	0.001
а	G5532	1	0.001
а	G4098	1	0.001
аарон	H0175	59	0.766
аарон	H4872	3	0.039
аарон	H4150	3	0.039
аарон	H8084	1	0.013
аарон	H0430	1	0.013
аарон	H5715	1	0.013
аарон	H3068	1	0.013
аарон	H0834	1	0.013
аарон	H2403	1	0.013
аарон	H6680	1	0.013
аарон	H3513	1	0.013
аарон	H2583	1	0.013
аарон	H6485	1	0.013
аарон	H3967	1	0.013
аарон	H5712	1	0.013
аарона	H0175	39	0.661
аарона	H0499	5	0.085
аарона	H4872	4	0.068
аарона	H3027	2	0.034
аарона	H3068	2	0.034
аарона	H0802	1	0.017
аарона	H8002	1	0.017
аарона	H6486	1	0.017
аарона	H4941	1	0.017
аарона	H7055	1	0.017
аарона	H1121	1	0.017
аарона	G2596	1	0.017
аароне	H0175	2	0.667
аароне	H0499	1	0.333
ааронов	H0175	4	0.667
ааронов	H6240	1	0.167
ааронов	H3478	1	0.167
ааронова	H8571	2	0.400
ааронова	H5031	1	0.200
ааронова	H3881	1	0.200
ааронова	H0175	1	0.200
аароновы	H0175	3	0.600
аароновы	H4150	1	0.200
аароновы	H0030	1	0.200
аароновым	H0175	1	0.333
аароновым	H2720	1	0.333
аароновым	H3548	1	0.333
аароновых	H0175	3	1.000
аароном	H0175	4	0.800
аароном	H4872	1	0.200
аарону	H0175	49	0.860
аарону	H6944	2	0.035
аарону	H2451	1	0.018
аарону	H2022	1	0.018
аарону	H6213	1	0.018
аарону	H2373	1	0.018
аарону	H5414	1	0.018
аарону	G0002	1	0.018
абихаила	H0635	1	1.000
аваддон	H0011	1	0.333
аваддон	H7585	1	0.333
аваддон	H0010	1	0.333
аваддону	H3682	1	1.000
авана	H0549	1	1.000
аварима	H6817	1	1.000
аваримских	H5682	2	1.000
авва	G0005	1	1.000
аввакум	H2372	1	1.000
аввакума	H2265	1	1.000
аввийцы	H5757	1	1.000
августа	G2541	1	0.500
августа	G5127	1	0.500
августова	G1202	1	1.000
августово	G1519	1	1.000
авдемелеху	H1980	1	1.000
авденаго	H4336	5	0.714
авденаго	H7714	1	0.143
авденаго	H7715	1	0.143
авдиила	H0277	1	1.000
авдий	H5662	2	0.667
авдий	H1004	1	0.333
авдию	H5662	1	1.000
авдия	H5662	1	1.000
авдон	H1060	1	1.000
аведдара	H1288	2	0.500
аведдара	H0727	1	0.250
аведдара	H2320	1	0.250
авел-беф-мааху	H5859	1	1.000
авела-беф-мааха	H0059	1	1.000
авеле	H7592	1	1.000
авелева	G2980	1	1.000
авелмаим	H5221	1	1.000
авель	H1893	1	0.500
авель	G0006	1	0.500
авеля	H1893	1	0.250
авеля	H7704	1	0.250
авеля	H7896	1	0.250
авеля	G0006	1	0.250
авен	H3427	1	1.000
авен-езер	H8129	1	1.000
авенир	H0074	15	0.625
авенир	H6635	1	0.042
авенир	H6430	1	0.042
авенир	H7023	1	0.042
авенир	H0776	1	0.042
авенир	H0559	1	0.042
авенир	H4421	1	0.042
авенир	H1732	1	0.042
авенир	H5221	1	0.042
авенир	H7586	1	0.042
авенира	H0074	5	0.625
авенира	H8040	1	0.125
авенира	H4960	1	0.125
авенира	H3947	1	0.125
авенировых	H0074	1	1.000
авениром	H0074	2	0.500
авениром	H5594	1	0.250
авениром	H8147	1	0.250
авениру	H0074	2	0.667
авениру	H5036	1	0.333
авесса	H0052	3	0.600
авесса	H7586	1	0.200
авесса	H3097	1	0.200
авессалом	H0053	30	0.769
авессалом	H5037	1	0.026
авессалом	H5437	1	0.026
авессалом	H3303	1	0.026
авессалом	H7379	1	0.026
авессалом	H7782	1	0.026
авессалом	H1732	1	0.026
авессалом	H0559	1	0.026
авессалом	H4266	1	0.026
авессалом	H0424	1	0.026
авессалома	H0053	10	0.500
авессалома	H4601	4	0.200
авессалома	H0550	1	0.050
авессалома	H7725	1	0.050
авессалома	H5401	1	0.050
авессалома	H3068	1	0.050
авессалома	H7451	1	0.050
авессалома	H1272	1	0.050
авессаломе	H4428	1	1.000
авессаломом	H0053	3	1.000
авессалому	H0053	9	0.818
авессалому	H3820	1	0.091
авессалому	H0935	1	0.091
авессе	H0052	4	1.000
авессою	H0052	1	1.000
авессы	H5127	1	1.000
авец	H7191	1	1.000
ави	H8034	1	1.000
авиасаф	H0511	1	1.000
авиафар	H0054	2	0.500
авиафар	H0430	1	0.250
авиафар	H6635	1	0.250
авиафара	H3548	2	0.400
авиафара	H6659	1	0.200
авиафара	H1121	1	0.200
авиафара	H0054	1	0.200
авиафаре	G0008	1	1.000
авиафару	H0054	4	0.800
авиафару	H1732	1	0.200
авив	H4124	1	1.000
авива	H4150	1	1.000
авиве	H2320	1	1.000
авигее	H0026	2	0.667
авигее	H5037	1	0.333
авигею	H0026	1	1.000
авигея	H0026	6	0.857
авигея	H0802	1	0.143
авидан	H1121	1	1.000
авидана	H2568	1	1.000
авиевой	G2449	1	1.000
авиезеровой	H0001	1	1.000
авиел	H0022	1	1.000
авии	H0029	3	0.750
авии	H6976	1	0.250
авиила	H5369	1	1.000
авимелех	H0040	22	0.880
авимелех	H1121	1	0.040
авимелех	H5651	1	0.040
авимелех	H5892	1	0.040
авимелеха	H0040	3	0.500
авимелеха	H7495	1	0.167
авимелеха	H4427	1	0.167
авимелеха	H7760	1	0.167
авимелеховы	H1497	1	1.000
авимелехом	H0040	2	1.000
авимелеху	H0040	4	0.667
авимелеху	H1167	1	0.167
авимелеху	H5046	1	0.167
авинадава	H0041	1	1.000
авиноамов	H1301	2	1.000
авиноамова	H1301	1	1.000
авираме	H0048	1	1.000
авирон	H1885	3	0.750
авирон	H1121	1	0.250
авирона	H1885	2	0.667
авирона	H3680	1	0.333
авирону	H1885	1	1.000
ависага	H2204	1	1.000
ависагу	H0049	2	1.000
авитува	H0036	1	1.000
авиуд	H0030	3	0.429
авиуд	H5070	2	0.286
авиуд	H6372	1	0.143
авиуд	G0010	1	0.143
авиуда	G0010	1	1.000
авиф	H7704	1	1.000
авихаила	H6700	1	1.000
авихаиль	H1121	1	1.000
авишуй	H0050	1	1.000
авишур	H0051	1	1.000
авишуровой	H0051	1	1.000
авишуя	H6372	1	1.000
авию	G0007	1	1.000
авия	H0029	7	0.700
авия	H0038	1	0.100
авия	H0517	1	0.100
авия	G0007	1	0.100
авнан	H1885	1	1.000
авраам	H0085	53	0.688
авраам	G0011	13	0.169
авраам	H8034	1	0.013
авраам	H1129	1	0.013
авраам	H7161	1	0.013
авраам	H3427	1	0.013
авраам	H3667	1	0.013
авраам	H7704	1	0.013
авраам	H6118	1	0.013
авраам	H0001	1	0.013
авраам	G0225	1	0.013
авраам	G4250	1	0.013
авраам	G3739	1	0.013
авраама	H0085	8	0.250
авраама	H3068	4	0.125
авраама	H0430	3	0.094
авраама	G0011	2	0.062
авраама	G0846	2	0.062
авраама	H5254	1	0.031
авраама	H0113	1	0.031
авраама	H0001	1	0.031
авраама	H2233	1	0.031
авраама	H3290	1	0.031
авраама	G2036	1	0.031
авраама	G3752	1	0.031
авраама	G5613	1	0.031
авраама	G2532	1	0.031
авраама	G4675	1	0.031
авраама	G2487	1	0.031
авраама	G1526	1	0.031
авраама	G3017	1	0.031
аврааме	H2142	1	0.333
аврааме	G2036	1	0.333
аврааме	G3780	1	0.333
авраамов	H0085	3	0.750
авраамов	H3068	1	0.250
авраамова	H2145	1	0.200
авраамова	H1121	1	0.200
авраамова	H3458	1	0.200
авраамова	H3327	1	0.200
авраамова	G5207	1	0.200
авраамово	G4690	2	0.286
авраамово	G0011	2	0.286
авраамово	H2233	1	0.143
авраамово	G2859	1	0.143
авраамово	G2075	1	0.143
авраамовой	H6989	1	1.000
авраамову	H8283	1	0.500
авраамову	H5152	1	0.500
авраамовым	H0085	1	1.000
авраамовых	G2539	1	1.000
авраамом	H0085	1	0.250
авраамом	H1696	1	0.250
авраамом	H0113	1	0.250
авраамом	G0347	1	0.250
аврааму	H0085	16	0.485
аврааму	G1453	2	0.061
аврааму	G0011	2	0.061
аврааму	H4713	1	0.030
аврааму	H8269	1	0.030
аврааму	H0776	1	0.030
аврааму	H0127	1	0.030
аврааму	H7650	1	0.030
аврааму	H3772	1	0.030
аврааму	H3290	1	0.030
аврааму	G2257	1	0.030
аврааму	G3660	1	0.030
аврааму	G3739	1	0.030
аврааму	G1344	1	0.030
аврааму	G1537	1	0.030
аврааму	G2316	1	0.030
аврам	H0087	18	0.857
аврам	H3876	1	0.048
аврам	H0935	1	0.048
аврам	H1288	1	0.048
аврама	H0087	2	0.667
аврама	H6238	1	0.333
аврамова	H8297	2	0.500
аврамова	H0087	1	0.250
аврамова	H3876	1	0.250
аврамовой	H0087	1	1.000
аврамову	H8297	1	1.000
аврамовы	H0251	1	1.000
аврамом	H1980	1	1.000
авраму	H0087	9	0.818
авраму	H1904	1	0.091
авраму	H3068	1	0.091
авраном	H2362	1	1.000
аврона	H5684	1	1.000
авроне	H5684	1	1.000
агаву	H0935	1	1.000
агавы	H0163	1	1.000
агага	H0090	1	0.500
агага	H8158	1	0.500
агари	H3205	1	0.500
агари	H1904	1	0.500
агаритянин	H3151	1	1.000
агарь	H8198	2	0.333
агарь	H1904	1	0.167
агарь	H8141	1	0.167
агарь	H0085	1	0.167
агарь	G0028	1	0.167
агаряне	H4124	1	1.000
аггей	H2292	3	1.000
аггею	H2292	1	1.000
аггея	H1697	2	0.500
аггея	H2292	1	0.250
аггея	H7611	1	0.250
аггифы	H0138	2	0.667
аггифы	H1650	1	0.333
агнец	G0721	2	0.250
агнец	H7716	1	0.125
агнец	H0441	1	0.125
агнец	G0286	1	0.125
агнец	G2424	1	0.125
агнец	G1909	1	0.125
агнец	G2532	1	0.125
агниц	H3535	2	1.000
агницу	H0259	1	1.000
агнца	H3532	12	0.387
агнца	G0721	4	0.129
агнца	H7716	3	0.097
агнца	G2380	2	0.065
агнца	H4503	1	0.032
агнца	H1969	1	0.032
агнца	H3881	1	0.032
агнца	H7819	1	0.032
агнца	G2532	1	0.032
агнца	G3021	1	0.032
агнца	G2222	1	0.032
агнца	G1427	1	0.032
агнца	G3588	1	0.032
агнца	G2930	1	0.032
агнцев	H0352	9	0.321
агнцев	H3532	4	0.143
агнцев	H6260	3	0.107
агнцев	H7651	2	0.071
агнцев	H6629	1	0.036
агнцев	H1241	1	0.036
агнцев	H6499	1	0.036
агнцев	H3967	1	0.036
агнцев	H1798	1	0.036
агнцев	H0259	1	0.036
агнцев	H3733	1	0.036
агнцев	H7716	1	0.036
агнцев	G5209	1	0.036
агнцев	G5368	1	0.036
агнцем	G4098	1	0.333
агнцем	G2992	1	0.333
агнцем	G2303	1	0.333
агнцу	H1004	1	0.333
агнцу	G1909	1	0.333
агнцу	G0059	1	0.333
аголиав	H0171	1	1.000
аголиава	H0171	1	1.000
агриппа	G0067	6	0.600
агриппа	G3767	1	0.100
агриппа	G3606	1	0.100
агриппа	G0935	1	0.100
агриппа	G3588	1	0.100
ад	H7585	1	0.333
ад	G0846	1	0.333
ад	G0086	1	0.333
ада	H7585	5	0.417
ада	H5711	3	0.250
ада	G3772	2	0.167
ада	H5927	1	0.083
ада	G0165	1	0.083
адалью	H0118	1	1.000
адам	H0120	3	0.500
адам	G0076	3	0.500
адама	H0120	1	0.333
адама	G0076	1	0.333
адама	G1442	1	0.333
адаме	G0076	1	1.000
адаму	H0120	1	1.000
адар	H2320	1	1.000
адара	H0143	2	0.400
адара	H3117	1	0.200
адара	H2320	1	0.200
адара	H6213	1	0.200
аддара	H2696	1	1.000
аддову	H3068	1	1.000
адды	H1697	1	0.333
адды	H5714	1	0.333
адды	H2148	1	0.333
аде	H7585	1	0.250
аде	H0954	1	0.250
аде	G0086	1	0.250
аде	G0846	1	0.250
адер	H1908	2	0.667
адер	H0111	1	0.333
адером	H7451	1	1.000
адиела	H4441	1	1.000
адиилов	H5820	1	1.000
адина	H5720	3	1.000
адлая	H6010	1	1.000
адмы	H4428	1	1.000
адна	H5734	1	1.000
аднах	H4519	1	1.000
адонии	H0138	3	0.750
адонии	H5186	1	0.250
адоникама	H0140	3	1.000
адонирам	H8147	1	1.000
адония	H0138	4	0.800
адония	H0054	1	0.200
адорам	H0151	1	1.000
адраазар	H1909	1	1.000
адраазара	H6430	1	0.333
адраазара	H0450	1	0.333
адраазара	H1732	1	0.333
адраазарово	H1732	1	1.000
адраазаровых	H1268	1	0.500
адраазаровых	H3560	1	0.500
адрамитский	G0098	1	1.000
адские	H4194	1	1.000
адуммима	H5227	1	0.500
адуммима	H1553	1	0.500
ады	H0464	1	0.333
ады	H6002	1	0.333
ады	H0123	1	0.333
азаза	H1106	1	1.000
азазия	H4737	1	1.000
азаил	H2371	3	0.750
азаил	H3097	1	0.250
азаила	H3027	1	0.333
азаила	H2069	1	0.333
азаила	H4428	1	0.333
азаилом	H0256	1	1.000
азаилу	H2371	1	1.000
азании	H3442	1	1.000
азарии	H5838	1	0.333
азарии	H0568	1	0.333
азарии	H2608	1	0.333
азариилу	H5832	1	1.000
азарию	H3058	1	0.500
азарию	H2518	1	0.500
азария	H5838	8	0.727
азария	H3092	1	0.091
азария	H3171	1	0.091
азария	H4847	1	0.091
азбука	H5166	1	1.000
азгада	H5803	3	1.000
азеки	H3498	1	1.000
азель	H3427	1	1.000
аззана	H6409	1	1.000
азмавета	H1387	1	1.000
азмавеф	H5820	1	1.000
азмавефа	H5820	1	1.000
азор	G0107	1	1.000
азора	G0107	1	1.000
азот	H0795	2	1.000
азота	H3027	1	0.333
азота	H4428	1	0.333
азота	H0795	1	0.333
азоте	H0795	1	0.500
азоте	G0108	1	0.500
азотский	H2568	1	1.000
азоту	H0935	1	1.000
азотяне	H0796	1	0.500
азотяне	H0795	1	0.500
азотянок	H0802	1	1.000
азрикам	H2396	1	1.000
азрикама	H4641	1	1.000
азува	H5806	1	0.500
азува	H0517	1	0.500
азура	H8141	1	1.000
аиа	H0345	1	1.000
аиалон	H0357	2	0.667
аиалон	H6881	1	0.333
аиалона	H0357	1	1.000
аиалоне	H2776	1	1.000
аин	H5871	1	1.000
аина	H6924	1	1.000
аист	H2624	1	1.000
аисту	H1004	1	1.000
айя	H7532	2	1.000
акан	H2190	1	1.000
акелдама	G1258	1	1.000
акила	G0575	1	0.500
акила	G0207	1	0.500
акилу	G0207	1	1.000
аккаронское	H1875	1	1.000
акко	H5910	1	1.000
аккува	H1121	2	1.000
акриды	G0846	1	0.500
акриды	G2532	1	0.500
алавастровый	G3754	1	1.000
аламоф	H5961	1	1.000
алая	H8144	1	1.000
алва	H0441	1	0.500
алва	H8555	1	0.500
александр	G2532	1	0.500
александр	G0223	1	0.500
александрийский	G0222	1	1.000
александрийском	G0222	1	1.000
александрийцев	G0221	1	1.000
александрова	G4613	1	1.000
алкал	G3983	2	1.000
аллилуия	H1984	8	0.500
аллилуия	G3004	2	0.125
аллилуия	H0543	1	0.062
аллилуия	H5971	1	0.062
аллилуия	H1121	1	0.062
аллилуия	H3389	1	0.062
аллилуия	H3045	1	0.062
аллилуия	G0239	1	0.062
алмаз	H5601	2	1.000
алтаре	H3068	1	1.000
алтарь	H5927	1	0.500
алтарь	H4196	1	0.500
алуша	H0442	1	1.000
алуше	H0442	1	1.000
алфеев	G2532	1	1.000
алфеева	G0918	1	0.500
алфеева	G2381	1	0.500
алчба	H8378	1	1.000
алчущие	G3983	2	1.000
алчущим	H5414	1	1.000
алчущих	G3983	1	1.000
алчущую	H7457	1	1.000
альфа	G0001	3	0.750
альфа	G4536	1	0.250
амадафа	H2001	4	0.800
амадафа	H7725	1	0.200
амалик	H6002	1	0.333
амалик	H7225	1	0.333
амалик	H6213	1	0.333
амалика	H6002	3	0.375
амалика	H6215	1	0.125
амалика	H3068	1	0.125
амалика	H5159	1	0.125
амалика	H5493	1	0.125
амалика	H5927	1	0.125
амаликитского	H0935	1	0.500
амаликитского	H0090	1	0.500
амаликитян	H6946	1	0.333
амаликитян	H4229	1	0.333
амаликитян	H4124	1	0.333
амаликитяне	H6002	3	0.333
амаликитяне	H6003	3	0.333
амаликитяне	H4080	1	0.111
амаликитяне	H6722	1	0.111
амаликитяне	H3947	1	0.111
амаликитянина	H4713	1	1.000
амаликова	H0090	1	1.000
аман	H2001	13	0.765
аман	H4782	1	0.059
аман	H4428	1	0.059
аман	H3366	1	0.059
аман	H7451	1	0.059
амана	H2001	1	0.200
амана	H7451	1	0.200
амана	H1004	1	0.200
амана	H0376	1	0.200
амана	H5612	1	0.200
амановых	H6235	1	1.000
аманом	H4428	1	0.500
аманом	H2001	1	0.500
аману	H2001	2	0.667
аману	H4960	1	0.333
амарии	H1121	1	1.000
амария	H3404	1	0.500
амария	H0568	1	0.500
амаса	H4919	1	1.000
амасай	H6022	1	1.000
амасая	H1121	1	0.500
амасая	H4287	1	0.500
амасии	H0558	2	0.500
амасии	H4427	1	0.250
амасии	H2811	1	0.250
амасия	H0558	7	0.538
амасия	H6213	2	0.154
амасия	H0001	1	0.077
амасия	H4428	1	0.077
амасия	H7200	1	0.077
амасия	H6256	1	0.077
амафиина	H3027	1	1.000
амафиину	H3124	1	1.000
амвон	H3595	1	1.000
амвриев	H0256	1	1.000
амврий	H6018	3	1.000
амврия	H0256	1	0.500
амврия	H6018	1	0.500
амелсар	H4453	1	1.000
амессаем	H3478	1	1.000
амессай	H6021	3	0.750
амессай	H3097	1	0.250
амессаю	H6021	3	1.000
амессая	H3027	1	0.500
амессая	H1121	1	0.500
амессу	H6021	1	1.000
амессы	H6021	1	1.000
аметист	H7618	2	1.000
аминадав	H5992	2	0.500
аминадав	H4932	1	0.250
аминадав	G0284	1	0.250
аминадава	H5177	2	0.182
аминадава	H5992	2	0.182
аминадава	H0472	1	0.091
аминадава	H0935	1	0.091
аминадава	H0041	1	0.091
аминадава	H1121	1	0.091
аминадава	H8145	1	0.091
аминадава	H0635	1	0.091
аминадава	G0284	1	0.091
аминадавов	H5177	1	1.000
аминь	G0281	9	0.220
аминь	H0559	6	0.146
аминь	G1519	4	0.098
аминь	H0543	3	0.073
аминь	H5971	2	0.049
аминь	G2532	2	0.049
аминь	H0802	1	0.024
аминь	H4428	1	0.024
аминь	H0776	1	0.024
аминь	G2193	1	0.024
аминь	G4592	1	0.024
аминь	G2316	1	0.024
аминь	G2889	1	0.024
аминь	G2936	1	0.024
аминь	G3956	1	0.024
аминь	G0080	1	0.024
аминь	G0165	1	0.024
аминь	G5547	1	0.024
аминь	G5216	1	0.024
аминь	G5443	1	0.024
аминь	G5035	1	0.024
амия	H1121	1	1.000
аммизавад	H4256	1	1.000
аммииловой	H8010	1	1.000
аммиуда	H0476	3	0.500
аммиуда	H8050	1	0.167
аммиуда	H6300	1	0.167
аммиуда	H5793	1	0.167
аммишаддая	H0295	3	1.000
аммон	H5983	1	1.000
аммона	H4428	1	0.500
аммона	H3069	1	0.500
аммонитские	H1121	2	1.000
аммонитский	H1121	2	0.667
аммонитский	H5176	1	0.333
аммонитскими	H4404	1	1.000
аммонитской	H1121	2	1.000
аммонитскому	H1121	1	0.500
аммонитскому	H0430	1	0.500
аммонитян	H1121	4	0.667
аммонитян	H6186	1	0.167
аммонитян	H6213	1	0.167
аммонитянам	H1121	2	0.400
аммонитянам	H5360	1	0.200
аммонитянам	H0758	1	0.200
аммонитянам	H0014	1	0.200
аммонитянами	H7101	1	0.200
аммонитянами	H3478	1	0.200
аммонитянами	H1121	1	0.200
аммонитянами	H4124	1	0.200
аммонитянами	H3068	1	0.200
аммонитяне	H1121	10	0.833
аммонитяне	H5984	2	0.167
аммонитянин	H5984	5	1.000
аммонитянки	H1121	1	1.000
аммоновы	H0526	1	1.000
аммоновым	H5983	2	1.000
аммоновых	H5983	2	0.286
аммоновых	H1270	1	0.143
